profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped,profile_pic_capped_rob,username_num_length_capped_rob,fullname_words_capped_rob,fullname_num_length_capped_rob,name_eq_username_capped_rob,description_length_capped_rob,external_url_capped_rob,private_capped_rob,num_posts_capped_rob,num_followers_capped_rob,num_follows_capped_rob,fake_capped_rob,followers_following_ratio_capped_rob,log_num_followers_rob,log_num_posts_rob,followers_following_ratio_clipped_rob
1,0.529388313439843,1,0.3286542895676548,0,0,0,0,16,318,2239,1,0.1419642857142857,0,0,1,1,0,0,0.529388313439843,0.529388313439843,0,0,1,1,1,0,0.3286542895676548,0.3286542895676548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0,0,0,318,318.0,1,0,2239,2239.0,0,0,1,1,0,0,0.1419642857142857,0.1419642857142857,5.765191102784844,2.833213344056216,0.1419642857142857,0.0,1.4653133045399063,0.0,0.3286542895676548,0.0,-0.032,0.0,0.0,0.07407407407407407,0.26371951219512196,3.7467166979362103,0.5,-0.49023679736293746,0.27586502891361503,0.09878507044171159,-0.49023679736293746
0,0.4115521550922995,1,0.4146819296650843,0,0,0,0,0,5,16,1,0.2941176470588235,0,0,0,0,0,0,0.4115521550922995,0.4115521550922995,0,0,1,1,1,0,0.4146819296650843,0.4146819296650843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,5.0,0,0,16,16.0,0,0,1,1,0,0,0.2941176470588235,0.2941176470588235,1.791759469228055,0.0,0.2941176470588235,-1.0,1.0730627693250052,0.0,0.4146819296650843,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.21341463414634146,-0.42401500938086306,0.5,-0.3761763204373916,-1.1265819989082153,-0.5441452332791599,-0.3761763204373916
0,0.2814762047328333,1,0.223716951017824,0,0,0,0,4,141,424,1,0.3317647058823529,0,0,0,0,0,0,0.2814762047328333,0.2814762047328333,0,0,1,1,1,0,0.223716951017824,0.223716951017824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,141,141.0,0,0,424,424.0,0,0,1,1,0,0,0.3317647058823529,0.3317647058823529,4.955827057601261,1.6094379124341003,0.3317647058823529,-1.0,0.6400686708870437,0.0,0.223716951017824,0.0,-0.032,0.0,0.0,-0.07407407407407407,-0.006097560975609756,0.34146341463414637,0.5,-0.34795452207348704,-0.00980496726988601,-0.17892162312217974,-0.34795452207348704
1,0.1398180841384392,1,0.0594542524153178,0,67,0,0,5,34,62,1,0.5396825396825397,0,0,1,1,0,0,0.1398180841384392,0.1398180841384392,0,0,1,1,1,0,0.0594542524153178,0.0594542524153178,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,34,34.0,0,0,62,62.0,0,0,1,1,0,0,0.5396825396825397,0.5396825396825397,3.5553480614894135,1.791759469228055,0.5396825396825397,0.0,0.16852008681996652,0.0,0.0594542524153178,0.0,2.112,0.0,0.0,-0.06172839506172839,-0.16920731707317074,-0.33771106941838647,0.5,-0.19209068130775647,-0.5041126052915356,-0.1375480872639237,-0.19209068130775647
0,0.5079588161439885,1,0.1274951402499441,0,7,0,0,0,56,330,1,0.1691842900302115,0,0,0,0,0,0,0.5079588161439885,0.5079588161439885,0,0,1,1,1,0,0.1274951402499441,0.1274951402499441,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56,56.0,0,0,330,330.0,0,0,1,1,0,0,0.1691842900302115,0.1691842900302115,4.04305126783455,0.0,0.1691842900302115,-1.0,1.3939792428939595,0.0,0.1274951402499441,0.0,0.192,0.0,0.0,-0.12345679012345678,-0.13567073170731708,0.1651031894934334,0.5,-0.4698315519792385,-0.3319747719835403,-0.5441452332791599,-0.4698315519792385
1,0.407493778379012,1,0.0,0,0,0,0,61,551,3356,1,0.1641346440274054,0,0,1,1,0,0,0.407493778379012,0.407493778379012,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61.0,0,0,551,551.0,1,0,3356,3356.0,0,0,1,1,0,0,0.1641346440274054,0.1641346440274054,6.313548046277095,4.127134385045092,0.1641346440274054,0.0,1.0595533299456632,0.0,0.0,0.0,-0.032,0.0,0.0,0.6296296296296297,0.6189024390243902,5.842401500938086,0.5,-0.47361697627940247,0.4694109701829677,0.39240963973828247,-0.47361697627940247
0,0.1113482347182682,1,0.0,0,0,0,0,4,7,23,1,0.2916666666666667,0,0,0,0,0,0,0.1113482347182682,0.1113482347182682,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,7,7.0,0,0,23,23.0,0,0,1,1,0,0,0.2916666666666667,0.2916666666666667,2.0794415416798357,1.6094379124341003,0.2916666666666667,-1.0,0.07375024851945888,0.0,0.0,0.0,-0.032,0.0,0.0,-0.07407407407407407,-0.21036585365853658,-0.41088180112570355,0.5,-0.3780136771017082,-1.0250428497102535,-0.17892162312217974,-0.3780136771017082
0,0.2176974534193849,1,0.2934990023225186,0,0,0,0,2,47,12,1,3.615384615384616,0,0,0,0,0,0,0.2176974534193849,0.2176974534193849,0,0,1,1,1,0,0.2934990023225186,0.2934990023225186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,47,47.0,0,0,12,12.0,0,0,1,1,0,0,3.615384615384616,3.615384615384616,3.871201010907891,1.0986122886681098,3.615384615384616,-1.0,0.42776329969314547,0.0,0.2934990023225186,0.0,-0.032,0.0,0.0,-0.09876543209876543,-0.14939024390243902,-0.43151969981238275,0.5,2.1135832948397617,-0.3926303725535372,-0.29484133461347056,2.1135832948397617
0,0.5079008549232387,1,0.1977769235772871,0,3,0,0,0,36,42,1,0.8372093023255814,0,0,0,0,0,0,0.5079008549232387,0.5079008549232387,0,0,1,1,1,0,0.1977769235772871,0.1977769235772871,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36,36.0,0,0,42,42.0,0,0,1,1,0,0,0.8372093023255814,0.8372093023255814,3.6109179126442243,0.0,0.8372093023255814,-1.0,1.393786302796627,0.0,0.1977769235772871,0.0,0.064,0.0,0.0,-0.12345679012345678,-0.16615853658536586,-0.37523452157598497,0.5,0.030947732995387944,-0.48449888602419183,-0.5441452332791599,0.030947732995387944
0,0.1010848812077541,1,0.021157300717902,0,0,0,0,1,37,135,1,0.2720588235294117,0,0,0,0,0,0,0.1010848812077541,0.1010848812077541,0,0,1,1,1,0,0.021157300717902,0.021157300717902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,37,37.0,0,0,135,135.0,0,0,1,1,0,0,0.2720588235294117,0.2720588235294117,3.6375861597263857,0.6931471805599453,0.2720588235294117,-1.0,0.039585812373083,0.0,0.021157300717902,0.0,-0.032,0.0,0.0,-0.1111111111111111,-0.16463414634146342,-0.20075046904315197,0.5,-0.3927125304162419,-0.4750861649038044,-0.3868519859296129,-0.3927125304162419
0,0.052846739953137,1,0.0348788483690704,0,0,0,0,0,50,125,1,0.3968253968253968,0,0,0,0,0,0,0.052846739953137,0.052846739953137,0,0,1,1,1,0,0.0348788483690704,0.0348788483690704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50,50.0,0,0,125,125.0,0,0,1,1,0,0,0.3968253968253968,0.3968253968253968,3.9318256327243257,0.0,0.3968253968253968,-1.0,-0.12098830163604014,0.0,0.0348788483690704,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.1448170731707317,-0.21951219512195122,0.5,-0.2991823268850727,-0.37123254102644143,-0.5441452332791599,-0.2991823268850727
0,0.3770688177500328,2,0.0,0,1,0,0,0,40,233,1,0.1709401709401709,0,0,0,0,0,0,0.3770688177500328,0.3770688177500328,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40,40.0,0,0,233,233.0,0,0,1,1,0,0,0.1709401709401709,0.1709401709401709,3.713572066704308,0.0,0.1709401709401709,-1.0,0.9582753584132673,1.0,0.0,0.0,0.0,0.0,0.0,-0.12345679012345678,-0.1600609756097561,-0.016885553470919325,0.5,-0.4685152707466411,-0.4482664737085287,-0.5441452332791599,-0.4685152707466411
1,0.2004216885202974,1,0.0,0,0,0,0,11,151,462,1,0.326133909287257,0,0,1,1,0,0,0.2004216885202974,0.2004216885202974,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11.0,0,0,151,151.0,0,0,462,462.0,0,0,1,1,0,0,0.326133909287257,0.326133909287257,5.0238805208462765,2.4849066497880004,0.326133909287257,0.0,0.370256095427986,0.0,0.0,0.0,-0.032,0.0,0.0,0.012345679012345678,0.009146341463414634,0.41275797373358347,0.5,-0.35217560098644685,0.014214919332647685,0.019745160085623208,-0.35217560098644685
0,0.2305227804867032,1,0.0,0,0,0,0,0,5,56,1,0.087719298245614,0,0,0,0,0,0,0.2305227804867032,0.2305227804867032,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,5.0,0,0,56,56.0,0,0,1,1,0,0,0.087719298245614,0.087719298245614,1.791759469228055,0.0,0.087719298245614,-1.0,0.4704559797415241,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.21341463414634146,-0.34896810506566606,0.5,-0.5309010921693242,-1.1265819989082153,-0.5441452332791599,-0.5309010921693242
0,0.0334592264489603,1,0.0380218482374549,0,0,0,0,0,56,75,1,0.7368421052631579,0,0,0,0,0,0,0.0334592264489603,0.0334592264489603,0,0,1,1,1,0,0.0380218482374549,0.0380218482374549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56,56.0,0,0,75,75.0,0,0,1,1,0,0,0.7368421052631579,0.7368421052631579,4.04305126783455,0.0,0.7368421052631579,-1.0,-0.18552505041624134,0.0,0.0380218482374549,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.13567073170731708,-0.3133208255159475,0.5,-0.04429168507239609,-0.3319747719835403,-0.5441452332791599,-0.04429168507239609
1,0.1865518143704596,0,0.0,0,81,0,0,26,380,1932,1,0.1965856182100362,0,0,1,1,0,0,0.1865518143704596,0.1865518143704596,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,81,81,0,0,0,0,0,0,0,0,0,0,26,26.0,0,0,380,380.0,1,0,1932,1932.0,0,0,1,1,0,0,0.1965856182100362,0.1965856182100362,5.942799375126701,3.295836866004329,0.1965856182100362,0.0,0.3240863489347983,-1.0,0.0,0.0,2.56,0.0,0.0,0.19753086419753085,0.35823170731707316,3.1707317073170733,0.5,-0.4492903786987679,0.3385529562857137,0.20376646271790785,-0.4492903786987679
0,0.0613736038433374,0,0.0,0,0,0,0,42,682,3207,1,0.2125935162094763,0,0,0,0,0,0,0.0613736038433374,0.0613736038433374,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42.0,0,0,682,682.0,1,0,3207,3207.0,0,0,1,1,0,0,0.2125935162094763,0.2125935162094763,6.52649485957079,3.7612001156935624,0.2125935162094763,-1.0,-0.09260425575794026,-1.0,0.0,0.0,-0.032,0.0,0.0,0.3950617283950617,0.8185975609756098,5.562851782363977,0.5,-0.43729019372581085,0.5445718519924633,0.30936957096632567,-0.43729019372581085
0,0.1642316367541023,1,0.0,0,6,0,0,0,57,76,1,0.7402597402597403,0,0,0,0,0,0,0.1642316367541023,0.1642316367541023,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57,57.0,0,0,76,76.0,0,0,1,1,0,0,0.7402597402597403,0.7402597402597403,4.060443010546419,0.0,0.7402597402597403,-1.0,0.24978740929790283,0.0,0.0,0.0,0.16,0.0,0.0,-0.12345679012345678,-0.13414634146341464,-0.31144465290806755,0.5,-0.04172968398202963,-0.32583624988870585,-0.5441452332791599,-0.04172968398202963
1,0.295228713795574,2,0.0,0,0,0,0,25,71,65,1,1.0757575757575757,0,0,1,1,0,0,0.295228713795574,0.295228713795574,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25.0,0,0,71,71.0,0,0,65,65.0,0,0,1,1,0,0,1.0757575757575757,1.0757575757575757,4.276666119016055,3.258096538021482,1.0757575757575757,0.0,0.6858477349371258,1.0,0.0,0.0,-0.032,0.0,0.0,0.18518518518518517,-0.11280487804878049,-0.3320825515947467,0.5,0.20977342305560687,-0.24951897963327327,0.1952021939580415,0.20977342305560687
1,0.3750200786150232,1,0.0085370080885316,0,0,0,1,0,5,120,1,0.0413223140495867,0,0,1,1,0,0,0.3750200786150232,0.3750200786150232,0,0,1,1,1,0,0.0085370080885316,0.0085370080885316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,5,5.0,0,0,120,120.0,0,0,1,1,0,0,0.0413223140495867,0.0413223140495867,1.791759469228055,0.0,0.0413223140495867,0.0,0.9514555585021649,0.0,0.0085370080885316,0.0,-0.032,0.0,1.0,-0.12345679012345678,-0.21341463414634146,-0.22889305816135083,0.5,-0.5656821978809652,-1.1265819989082153,-0.5441452332791599,-0.5656821978809652
1,0.0,0,0.0,0,40,0,1,11,9,42,1,0.2093023255813953,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,0,0,0,0,1,0,1,1,0,0,11,11.0,0,0,9,9.0,0,0,42,42.0,0,0,1,1,0,0,0.2093023255813953,0.2093023255813953,2.302585092994046,2.4849066497880004,0.2093023255813953,0.0,-0.29690342244168033,-1.0,0.0,0.0,1.248,0.0,1.0,0.012345679012345678,-0.2073170731707317,-0.37523452157598497,0.5,-0.4397574068676997,-0.9462829667729724,0.019745160085623208,-0.4397574068676997
0,0.3320152370372431,1,0.0,0,0,0,0,5,124,483,1,0.256198347107438,0,0,0,0,0,0,0.3320152370372431,0.3320152370372431,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,124,124.0,0,0,483,483.0,0,0,1,1,0,0,0.256198347107438,0.256198347107438,4.8283137373023015,1.791759469228055,0.256198347107438,-1.0,0.8083019428185634,0.0,0.0,0.0,-0.032,0.0,0.0,-0.06172839506172839,-0.03201219512195122,0.4521575984990619,0.5,-0.40460220205392755,-0.05481157454373247,-0.1375480872639237,-0.40460220205392755
0,0.4461415918998713,1,0.0,0,0,0,0,4,260,1371,1,0.1895043731778425,0,0,0,0,0,0,0.4461415918998713,0.4461415918998713,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,260,260.0,0,0,1371,1371.0,0,0,1,1,0,0,0.1895043731778425,0.1895043731778425,5.564520407322694,1.6094379124341003,0.1895043731778425,-1.0,1.1882033619140444,0.0,0.0,0.0,-0.032,0.0,0.0,-0.07407407407407407,0.17530487804878048,2.1181988742964353,0.5,-0.45459877398140464,0.20503707807004842,-0.17892162312217974,-0.45459877398140464
0,0.2478971022175685,1,0.0,0,0,0,0,0,3,2,1,1.0,0,0,0,0,0,0,0.2478971022175685,0.2478971022175685,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,3.0,0,0,2,2.0,0,0,1,1,0,0,1.0,1.0,1.3862943611198906,0.0,1.0,-1.0,0.5282912579235192,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.21646341463414634,-0.450281425891182,0.5,0.15298239888581802,-1.2696933918284794,-0.5441452332791599,0.15298239888581802
0,0.0064350093124525,1,0.0,0,0,0,1,0,0,178,1,0.0,0,0,0,0,0,0,0.0064350093124525,0.0064350093124525,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,178,178.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2754826982571925,0.0,0.0,0.0,-0.032,0.0,1.0,-0.12345679012345678,-0.22103658536585366,-0.1200750469043152,0.5,-0.5966591201553955,-1.7589944760649314,-0.5441452332791599,-0.5966591201553955
1,0.0219201519241867,1,0.0230738441307228,0,0,0,0,37,216,155,1,1.3846153846153846,0,0,1,1,0,0,0.0219201519241867,0.0219201519241867,0,0,1,1,1,0,0.0230738441307228,0.0230738441307228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37.0,0,0,216,216.0,0,0,155,155.0,0,0,1,1,0,0,1.3846153846153846,1.3846153846153846,5.37989735354046,3.6375861597263857,1.3846153846153846,0.0,-0.2239360799482596,0.0,0.0230738441307228,0.0,-0.032,0.0,0.0,0.3333333333333333,0.10823170731707317,-0.16322701688555347,0.5,0.4413060600555155,0.1398732406309958,0.28131832716541466,0.4413060600555155
0,0.1243231464646465,1,0.0,0,0,0,0,1,43,176,1,0.2429378531073446,0,0,0,0,0,0,0.1243231464646465,0.1243231464646465,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,43,43.0,0,0,176,176.0,0,0,1,1,0,0,0.2429378531073446,0.2429378531073446,3.784189633918261,0.6931471805599453,0.2429378531073446,-1.0,0.11694086291366183,0.0,0.0,0.0,-0.032,0.0,0.0,-0.1111111111111111,-0.15548780487804878,-0.12382739212007504,0.5,-0.4145428189193945,-0.42334157090793256,-0.3868519859296129,-0.4145428189193945
0,0.7219340790638481,1,0.0,0,0,0,0,0,69,27,1,2.4642857142857144,0,0,0,0,0,0,0.7219340790638481,0.7219340790638481,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,69,69.0,0,0,27,27.0,0,0,1,1,0,0,2.4642857142857144,2.4642857142857144,4.248495242049359,0.0,2.4642857142857144,-1.0,2.1062556152746423,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.11585365853658537,-0.40337711069418386,0.5,1.2506717660533093,-0.25946206317330933,-0.5441452332791599,1.2506717660533093
1,0.4047278558157663,1,0.1939967930132853,0,0,0,0,0,12,58,1,0.2033898305084746,0,0,1,1,0,0,0.4047278558157663,0.4047278558157663,0,0,1,1,1,0,0.1939967930132853,0.1939967930132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,12.0,0,0,58,58.0,0,0,1,1,0,0,0.2033898305084746,0.2033898305084746,2.5649493574615367,0.0,0.2033898305084746,0.0,1.0503461848637927,0.0,0.1939967930132853,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.2027439024390244,-0.3452157598499062,0.5,-0.44418965865548765,-0.8536798929458977,-0.5441452332791599,-0.44418965865548765
0,0.4398464174875698,1,0.0,0,0,0,0,0,72,340,1,0.2111436950146627,0,0,0,0,0,0,0.4398464174875698,0.4398464174875698,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,72,72.0,0,0,340,340.0,0,0,1,1,0,0,0.2111436950146627,0.2111436950146627,4.290459441148391,0.0,0.2111436950146627,-1.0,1.1672481172156086,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.11128048780487805,0.18386491557223264,0.5,-0.4383770398886291,-0.24465054211822607,-0.5441452332791599,-0.4383770398886291
1,0.1833893108719032,1,0.0,0,0,0,0,0,0,8,1,0.0,0,0,1,1,0,0,0.1833893108719032,0.1833893108719032,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,8,8.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31355907354391993,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.22103658536585366,-0.43902439024390244,0.5,-0.5966591201553955,-1.7589944760649314,-0.5441452332791599,-0.5966591201553955
0,0.7093861502445197,1,0.0,0,0,0,0,0,18,537,1,0.0334572490706319,0,0,0,0,0,0,0.7093861502445197,0.7093861502445197,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,18.0,0,0,537,537.0,0,0,1,1,0,0,0.0334572490706319,0.0334572490706319,2.9444389791664403,0.0,0.0334572490706319,-1.0,2.0644863327026206,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.19359756097560976,0.5534709193245778,0.5,-0.5715781771391468,-0.7197367070220305,-0.5441452332791599,-0.5715781771391468
1,0.2957570311411511,0,0.140017972342013,0,0,0,1,11,214,1209,1,0.1768595041322314,0,0,1,1,0,0,0.2957570311411511,0.2957570311411511,0,0,0,0,1,0,0.140017972342013,0.140017972342013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,11.0,0,0,214,214.0,0,0,1209,1209.0,0,0,1,1,0,0,0.1768595041322314,0.1768595041322314,5.3706380281276624,2.4849066497880004,0.1768595041322314,0.0,0.6876063866487229,-1.0,0.140017972342013,0.0,-0.032,0.0,1.0,0.012345679012345678,0.10518292682926829,1.8142589118198875,0.5,-0.4640778928208338,0.13660510502369239,0.019745160085623208,-0.4640778928208338
0,0.388916182210744,0,0.0,0,0,0,1,0,0,28,1,0.0,0,0,0,0,0,0,0.388916182210744,0.388916182210744,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,28,28.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9977126170252955,-1.0,0.0,0.0,-0.032,0.0,1.0,-0.12345679012345678,-0.22103658536585366,-0.40150093808630394,0.5,-0.5966591201553955,-1.7589944760649314,-0.5441452332791599,-0.5966591201553955
0,0.5030945137454435,1,0.0,0,0,0,0,0,14,28,1,0.4827586206896552,0,0,0,0,0,0,0.5030945137454435,0.5030945137454435,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,14.0,0,0,28,28.0,0,0,1,1,0,0,0.4827586206896552,0.4827586206896552,2.70805020110221,0.0,0.4827586206896552,-1.0,1.377787054977845,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.19969512195121952,-0.40150093808630394,0.5,-0.2347632144113614,-0.8031715738527084,-0.5441452332791599,-0.2347632144113614
0,0.40562628016212,2,0.0,0,0,0,0,0,46,3,1,11.5,0,0,0,0,0,0,0.40562628016212,0.40562628016212,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,46.0,0,0,3,3.0,0,0,1,1,1,0,11.5,11.5,3.8501476017100584,0.0,11.5,-1.0,1.0533368410057549,1.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.15091463414634146,-0.44840525328330205,0.5,8.02421834881856,-0.40006130225814296,-0.5441452332791599,8.02421834881856
0,0.539519422088657,1,0.0,0,0,0,0,0,65,359,1,0.1805555555555555,0,0,0,0,0,0,0.539519422088657,0.539519422088657,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,65,65.0,0,0,359,359.0,0,0,1,1,0,0,0.1805555555555555,0.1805555555555555,4.189654742026425,0.0,0.1805555555555555,-1.0,1.4990375267612124,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.12195121951219512,0.21951219512195122,0.5,-0.46130717921739867,-0.2802301779876686,-0.5441452332791599,-0.46130717921739867
0,0.4961996329469861,0,0.0,0,0,0,0,0,57,32,1,1.7272727272727273,0,0,0,0,0,0,0.4961996329469861,0.4961996329469861,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57,57.0,0,0,32,32.0,0,0,1,1,0,0,1.7272727272727273,1.7272727272727273,4.060443010546419,0.0,1.7272727272727273,-1.0,1.3548355202251492,-1.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.13414634146341464,-0.39399624765478425,0.5,0.6981762309157915,-0.32583624988870585,-0.5441452332791599,0.6981762309157915
0,0.5763986274398188,1,0.0,0,0,0,0,0,49,21,1,2.227272727272727,0,0,0,0,0,0,0.5763986274398188,0.5763986274398188,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,49.0,0,0,21,21.0,0,0,1,1,0,0,2.227272727272727,2.227272727272727,3.912023005428146,0.0,2.227272727272727,-1.0,1.6218002529070197,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.14634146341463414,-0.4146341463414634,0.5,1.072996990436398,-0.3782219995992396,-0.5441452332791599,1.072996990436398
0,0.3136546870818213,1,0.0,0,0,0,0,0,16,23,1,0.6666666666666666,0,0,0,0,0,0,0.3136546870818213,0.3136546870818213,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,16.0,0,0,23,23.0,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,2.833213344056216,0.0,0.6666666666666666,-1.0,0.7471837287843542,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.19664634146341464,-0.41088180112570355,0.5,-0.09689810746125319,-0.7589944760649314,-0.5441452332791599,-0.09689810746125319
0,0.5661417512229608,1,0.3958289202410388,0,0,0,0,0,19,15,1,1.1875,0,0,0,0,0,0,0.5661417512229608,0.5661417512229608,0,0,1,1,1,0,0.3958289202410388,0.3958289202410388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,19.0,0,0,15,15.0,0,0,1,1,0,0,1.1875,1.1875,2.995732273553991,0.0,1.1875,-1.0,1.5876573782400656,0.0,0.3958289202410388,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.19207317073170732,-0.425891181988743,0.5,0.29354018370604557,-0.7016324246547465,-0.5441452332791599,0.29354018370604557
