profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped,profile_pic_capped_std,username_num_length_capped_std,fullname_words_capped_std,fullname_num_length_capped_std,name_eq_username_capped_std,description_length_capped_std,external_url_capped_std,private_capped_std,num_posts_capped_std,num_followers_capped_std,num_follows_capped_std,fake_capped_std,followers_following_ratio_capped_std,log_num_followers_std,log_num_posts_std,followers_following_ratio_clipped_std
1,0.028520971895912,2,0.0,0,8,0,0,77,7305,265,0,27.462406015037597,0,0,1,1,0,0,0.028520971895912,0.028520971895912,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,77,77.0,1,0,7305,7305.0,0,0,265,265.0,0,0,0,0,1,0,27.462406015037597,27.462406015037597,8.896451207355227,4.356708826689592,27.462406015037597,0.8195619023612999,-0.7134259617314999,1.0740878886759972,-0.3689423831300889,0.0,-0.39207749188619795,-0.22844813894744725,-0.5431402167040248,-0.04941478259224228,-0.07165023036086726,-0.3011004886270148,-1.0,-0.10525149614729787,1.563760901807139,0.8422598656055427,-0.0682943471955128
1,0.2084269549090183,4,0.0,0,65,0,0,9,4050,3879,0,1.0438144329896908,0,0,1,1,0,0,0.2084269549090183,0.2084269549090183,1,0,4,4,0,0,0.0,0.0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,9,9.0,1,0,4050,4050.0,1,1,3879,3820.4000000000087,0,0,0,0,0,0,1.0438144329896908,1.0438144329896908,8.30671904320269,2.302585092994046,1.0438144329896908,0.8195619023612999,0.22504671743757088,3.727467060306425,-0.3689423831300889,0.0,1.3376225977018397,-0.22844813894744725,-0.5431402167040248,-0.42141518294124497,-0.11174818755563998,4.988437550733706,-1.0,-0.13848602618338238,1.316905860034704,-0.11944975955738284,-0.07074293024014089
1,0.0,1,0.0,0,27,0,0,904,447,908,0,0.4917491749174917,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,1,0,904,904.0,0,0,447,447.0,0,0,908,908.0,0,0,0,0,0,0,0.4917491749174917,0.4917491749174917,6.104793232414985,6.807934943699926,0.4917491749174917,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.18448920464314794,-0.22844813894744725,-0.5431402167040248,4.474766556946364,-0.15613311528920867,0.6555212583800548,-1.0,-0.1391805230623813,0.3952052626407849,1.989886813052605,-0.07079409790463376
1,0.0,1,0.0,0,112,0,1,45,130,177,0,0.7303370786516854,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,112,112,0,0,0,0,1,0,1,1,0,0,45,45.0,0,0,130,130.0,0,0,177,177.0,0,0,0,0,0,0,0.7303370786516854,0.7303370786516854,4.875197323201151,3.828641396489095,0.7303370786516854,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,2.763866531221801,-0.22844813894744725,1.8411451946393675,-0.22447379452118474,-0.16003820052138776,-0.432022282929693,-1.0,-0.13888038000485778,-0.11948931904000382,0.5950266916597806,-0.07077198460257059
1,0.0969863416271314,1,0.0,0,99,0,0,100,10759,645,0,16.654798761609907,0,0,1,1,0,0,0.0969863416271314,0.0969863416271314,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,99,99,0,0,0,0,0,0,0,0,0,0,100,100.0,1,0,10759,10759.0,0,0,645,645.0,0,0,0,0,1,0,16.654798761609907,16.654798761609907,9.283590833715776,4.61512051684126,16.654798761609907,0.8195619023612999,-0.3562789792585623,-0.2526016971392166,-0.3689423831300889,0.0,2.369373528333301,-0.22844813894744725,-0.5431402167040248,0.07640888223168511,-0.02910081587523133,0.26424362313455046,-1.0,-0.11884744227359792,1.7258130577622603,0.9632443056355379,-0.06929604040809592
1,0.0,1,0.0,0,70,0,1,227,1309,932,0,1.4030010718113612,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,70,70,0,0,0,0,1,0,1,1,1,0,227,227.0,0,0,1309,1309.0,0,0,932,932.0,0,0,0,0,0,0,1.4030010718113612,1.4030010718113612,7.177782416195197,5.429345628954441,1.4030010718113612,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.489350675735878,-0.22844813894744725,1.8411451946393675,0.7711743358246754,-0.1455142399890876,0.6912272022807853,-1.0,-0.13803417018267902,0.8443460860246774,1.3444521727779117,-0.07070963935440445
1,0.1116000945687804,1,0.0,0,19,0,0,44,1791,634,0,2.820472440944882,0,0,1,1,0,0,0.1116000945687804,0.1116000945687804,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,44,44.0,1,0,1791,1791.0,0,0,634,634.0,0,0,0,0,0,0,2.820472440944882,2.820472440944882,7.491087593534876,3.8066624897703196,2.820472440944882,0.8195619023612999,-0.2800468959994686,-0.2526016971392166,-0.3689423831300889,0.0,-0.05827572021131349,-0.22844813894744725,-0.5431402167040248,-0.2299443886439642,-0.139576539415238,0.2478783988467157,-1.0,-0.13625099432160212,0.9754919982556101,0.5847365003751609,-0.07057826231449198
1,0.0,1,0.0,0,112,0,1,95,884,4598,0,0.1922156990650141,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,112,112,0,0,0,0,1,0,1,1,0,0,95,95.0,0,0,884,884.0,1,1,4598,3820.4000000000087,0,0,0,0,0,0,0.1922156990650141,0.1922156990650141,6.785587645007929,4.564348191467836,0.1922156990650141,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,2.763866531221801,-0.22844813894744725,1.8411451946393675,0.04905591161778785,-0.15074976435399648,4.988437550733706,-1.0,-0.13955733551542654,0.6801779050954753,0.939473471774581,-0.07082185989141465
1,0.0138786390306925,1,0.0,0,52,0,0,15,123,179,0,0.6833333333333333,0,0,1,1,0,0,0.0138786390306925,0.0138786390306925,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,15,15.0,0,0,123,123.0,0,0,179,179.0,0,0,0,0,0,0,0.6833333333333333,0.6833333333333333,4.820281565605037,2.772588722239781,0.6833333333333333,0.8195619023612999,-0.7898071310687463,-0.2526016971392166,-0.3689423831300889,0.0,0.9431295948133399,-0.22844813894744725,-0.5431402167040248,-0.3885916182045683,-0.16012443268739804,-0.42904678760463216,-1.0,-0.1389395106129653,-0.14247641803066916,0.10059882207987375,-0.07077634110179816
1,0.1193549870805533,1,0.0,0,28,0,0,250,1422,2033,0,0.6991150442477876,0,0,1,1,0,0,0.1193549870805533,0.1193549870805533,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,1,0,250,250.0,0,0,1422,1422.0,1,0,2033,2033.0,0,0,0,0,0,0,0.6991150442477876,0.6991150442477876,7.260522598089852,5.5254529391317835,0.6991150442477876,0.8195619023612999,-0.23959379582846713,-0.2526016971392166,-0.3689423831300889,0.0,0.21483482024995562,-0.22844813894744725,-0.5431402167040248,0.8969980006486029,-0.14412220645206478,2.329237378726794,-1.0,-0.1389196572553865,0.8789801662044741,1.3894481599864255,-0.07077487838832835
1,0.1385548342721073,2,0.0,0,38,0,0,4,377,259,0,1.45,0,0,1,1,0,0,0.1385548342721073,0.1385548342721073,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,377,377.0,0,0,259,259.0,0,0,0,0,0,0,1.45,1.45,5.934894195619588,1.6094379124341003,1.45,0.8195619023612999,-0.13943852732813172,1.0740878886759972,-0.3689423831300889,0.0,0.5182909763180324,-0.22844813894744725,-0.5431402167040248,-0.44876815355514227,-0.1569954369493113,-0.3100269746021974,-1.0,-0.13797504563451007,0.3240874970268068,-0.44397077270967317,-0.07070528330164816
1,0.0,1,0.0,0,45,0,0,216,5239,641,0,8.16043613707165,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,1,0,216,216.0,1,0,5239,5239.0,0,0,641,641.0,0,0,0,0,1,0,8.16043613707165,8.16043613707165,8.564076777315087,5.37989735354046,8.16043613707165,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.7307102855656862,-0.22844813894744725,-0.5431402167040248,0.7109978004741015,-0.09710103821475373,0.25829263248442874,-1.0,-0.12953333175055415,1.4246328216395021,1.321301239057002,-0.07008333265389075
1,0.0374077968017315,3,0.0,0,15,0,0,321,3397,983,0,3.4522357723577235,0,0,1,1,0,0,0.0374077968017315,0.0374077968017315,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,1,0,321,321.0,1,0,3397,3397.0,0,0,983,983.0,0,0,0,0,0,0,3.4522357723577235,3.4522357723577235,8.130942302231878,5.7745515455444085,3.4522357723577235,0.8195619023612999,-0.667068179522204,2.400777474491211,-0.3689423831300889,0.0,-0.17965818263854422,-0.22844813894744725,-0.5431402167040248,1.285410183365944,-0.11979241675631173,0.7671023330698374,-1.0,-0.13545623744183702,1.2433277556467108,1.506072355243983,-0.07051970790682377
1,0.0,1,0.0,0,56,0,0,87,663,1372,0,0.482884195193008,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,87,87.0,0,0,663,663.0,0,0,1372,1372.0,0,0,0,0,0,0,0.482884195193008,0.482884195193008,6.498282149476434,4.477336814478207,0.482884195193008,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.0645120572405706,-0.22844813894744725,-0.5431402167040248,0.005291158635552237,-0.1534722370237491,1.3458361737941766,-1.0,-0.13919167518735387,0.5599151580180868,0.8987360627388267,-0.07079491954718713
1,0.0430041049157023,1,0.0,0,99,0,1,65,98,171,0,0.5697674418604651,0,0,1,1,0,0,0.0430041049157023,0.0430041049157023,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,99,99,0,0,0,0,1,0,1,1,0,0,65,65.0,0,0,98,98.0,0,0,171,171.0,0,0,0,0,0,0,0.5697674418604651,0.5697674418604651,4.59511985013459,4.189654742026425,0.5697674418604651,0.8195619023612999,-0.6378752522987042,-0.2526016971392166,-0.3689423831300889,0.0,2.369373528333301,-0.22844813894744725,1.8411451946393675,-0.1150619120655957,-0.16043240470886325,-0.44094876890487567,-1.0,-0.1390823762543644,-0.23672649977393623,0.764047672976663,-0.07078686685278095
1,0.0,1,0.0,0,70,0,0,9,75,118,0,0.6302521008403361,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,9,9.0,0,0,75,75.0,0,0,118,118.0,0,0,0,0,0,0,0.6302521008403361,0.6302521008403361,4.330733340286331,2.302585092994046,0.6302521008403361,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.489350675735878,-0.22844813894744725,-0.5431402167040248,-0.42141518294124497,-0.16071573896861127,-0.5197993950189888,-1.0,-0.13900628668655585,-0.3473956253530849,-0.11944975955738284,-0.07078126088737668
1,0.2847213588944531,2,0.0,0,25,0,1,232,1470,1221,0,1.2029459901800328,0,0,1,1,0,0,0.2847213588944531,0.2847213588944531,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,25,25,0,0,0,0,1,0,1,1,1,0,232,232.0,0,0,1470,1470.0,0,0,1221,1221.0,0,0,0,0,0,0,1.2029459901800328,1.2029459901800328,7.293697720601438,5.4510384535657,1.2029459901800328,0.8195619023612999,0.6230335576451158,1.0740878886759972,-0.3689423831300889,0.0,0.12379797342953258,-0.22844813894744725,1.8411451946393675,0.7985273064385727,-0.14353090017085154,1.121186276752081,-1.0,-0.13828583903484698,0.892866887586157,1.3546084247521228,-0.07072818127702561
1,0.0,2,0.0,0,33,0,0,57,99,177,0,0.5561797752808989,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,57,57.0,0,0,99,99.0,0,0,177,177.0,0,0,0,0,0,0,0.5561797752808989,0.5561797752808989,4.605170185988092,4.060443010546419,0.5561797752808989,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,0.366562898283994,-0.22844813894744725,-0.5431402167040248,-0.1588266650478313,-0.16042008582800465,-0.432022282929693,-1.0,-0.13909946950900126,-0.232519545790837,0.7035526970363737,-0.0707881262132544
1,0.1241817180435416,1,0.0,0,104,0,0,19,161,231,0,0.6939655172413793,0,0,1,1,0,0,0.1241817180435416,0.1241817180435416,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,104,104,0,0,0,0,0,0,0,0,0,0,19,19.0,0,0,161,161.0,0,0,231,231.0,0,0,0,0,0,0,0.6939655172413793,0.6939655172413793,5.087596335232384,2.995732273553991,0.6939655172413793,0.8195619023612999,-0.21441533837753318,-0.2526016971392166,-0.3689423831300889,0.0,2.5211016063673393,-0.22844813894744725,-0.5431402167040248,-0.3667092417134505,-0.1596563152147709,-0.3516839091530496,-1.0,-0.13892613534902123,-0.03058155688200812,0.20507125359490716,-0.0707753556675382
1,0.0,2,0.0,0,88,0,0,259,1795,473,0,3.7869198312236287,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,88,88,0,0,0,0,0,0,0,0,1,0,259,259.0,1,0,1795,1795.0,0,0,473,473.0,0,0,0,0,1,0,3.7869198312236287,3.7869198312236287,7.493317248862145,5.560681631015528,3.7869198312236287,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,2.0355717566584164,-0.22844813894744725,-0.5431402167040248,0.9462333477536179,-0.13952726389180356,0.008351025179315677,-1.0,-0.13503520563276297,0.9764253061068822,1.4059417000350294,-0.0704886880203434
1,0.0406547614325357,1,0.0,0,14,0,0,80,999,590,0,1.6903553299492386,0,0,1,1,0,0,0.0406547614325357,0.0406547614325357,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,80,80.0,0,0,999,999.0,0,0,590,590.0,0,0,0,0,0,0,1.6903553299492386,1.6903553299492386,6.907755278982137,4.394449154672439,1.6903553299492386,0.8195619023612999,-0.6501305127186712,-0.2526016971392166,-0.3689423831300889,0.0,-0.2100037982453519,-0.22844813894744725,-0.5431402167040248,-0.03300300022390392,-0.14933309305525644,0.18241750169537657,-1.0,-0.13767267915869993,0.7313158592738438,0.8599293156403814,-0.07068300618729965
1,0.0,2,0.0,0,9,0,0,95,852,510,0,1.6673189823874754,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,95,95.0,0,0,852,852.0,0,0,510,510.0,0,0,0,0,0,0,1.6673189823874754,1.6673189823874754,6.748759547491679,4.564348191467836,1.6673189823874754,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,-0.3617318762793903,-0.22844813894744725,-0.5431402167040248,0.04905591161778785,-0.15114396854147197,0.06339768869294177,-1.0,-0.13770165883320626,0.6647620907590849,0.939473471774581,-0.07068514129014475
1,0.0,1,0.0,0,3,0,0,88,406,284,0,1.424561403508772,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,88,88.0,0,0,406,406.0,0,0,284,284.0,0,0,0,0,0,0,1.424561403508772,1.424561403508772,6.008813185442595,4.48863636973214,1.424561403508772,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.5438055699202363,-0.22844813894744725,-0.5431402167040248,0.010761752758331689,-0.15663818940441165,-0.2728332830389365,-1.0,-0.13800704733287986,0.3550291285499176,0.9040263433920845,-0.07070764105474239
1,0.1191084524269552,3,0.0,0,81,0,0,225,3161,3229,0,0.9786377708978328,0,0,1,1,0,0,0.1191084524269552,0.1191084524269552,0,0,3,3,0,0,0.0,0.0,0,0,0,0,1,0,81,81,0,0,0,0,0,0,0,0,1,0,225,225.0,1,0,3161,3161.0,1,0,3229,3229.0,0,0,0,0,0,0,0.9786377708978328,0.9786377708978328,8.058960017769417,5.420534999272286,0.9786377708978328,0.8195619023612999,-0.2408798344192647,2.400777474491211,-0.3689423831300889,0.0,1.8231524474107625,-0.22844813894744725,-0.5431402167040248,0.7602331475791165,-0.12269967263894349,4.1085835831131945,-1.0,-0.13856801828077395,1.2131968065176415,1.3403271693859153,-0.07074897107957051
1,0.0,0,0.0,0,40,0,0,227,1035,520,0,1.9865642994241843,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,0,227,227.0,0,0,1035,1035.0,0,0,520,520.0,0,0,0,0,0,0,1.9865642994241843,1.9865642994241843,6.943122422819428,5.429345628954441,1.9865642994241843,0.8195619023612999,-0.8622045207286865,-1.5792912829544303,-0.3689423831300889,0.0,0.5789822075316478,-0.22844813894744725,-0.5431402167040248,0.7711743358246754,-0.1488896133443465,0.07827516531824612,-1.0,-0.137300048927357,0.7461201353503782,1.3444521727779117,-0.07065555232935758
1,0.0,1,0.0,0,11,0,0,585,717,454,0,1.5758241758241758,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1,0,585,585.0,0,0,717,717.0,0,0,454,454.0,0,0,0,0,0,0,1.5758241758241758,1.5758241758241758,6.576469569048224,6.373319789577012,1.5758241758241758,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.30104064506577494,-0.22844813894744725,-0.5431402167040248,2.7296470317797192,-0.1528070174573842,-0.019916180408762585,-1.0,-0.13781675909838995,0.5926435047112153,1.7864065795567854,-0.07069362140277022
1,0.0,2,0.0,0,80,0,0,179,1493,1002,0,1.4885343968095712,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,80,80,0,0,0,0,0,0,0,0,0,0,179,179.0,0,0,1493,1493.0,0,0,1002,1002.0,0,0,0,0,0,0,1.4885343968095712,1.4885343968095712,7.309212365692763,5.19295685089021,1.4885343968095712,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.792806831803955,-0.22844813894744725,-0.5431402167040248,0.5085858179312618,-0.14324756591110352,0.7953695386579157,-1.0,-0.13792656944817694,0.8993611380186514,1.2337785266797414,-0.07070171177625591
1,0.0,1,0.0081860261857634,0,32,0,0,70,420,367,0,1.141304347826087,0,0,1,1,0,0,0.0,0.0,0,0,1,1,1,0,0.0081860261857634,0.0081860261857634,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,70,70.0,0,0,420,420.0,0,0,367,367.0,0,0,0,0,0,0,1.141304347826087,1.141304347826087,6.042632833682381,4.2626798770413155,1.141304347826087,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.2788819162009653,0.0,0.33621728267718637,-0.22844813894744725,-0.5431402167040248,-0.08770894145169844,-0.15646572507239112,-0.14935022704891043,-1.0,-0.13836338408519241,0.36918564092356215,0.7982369353227506,-0.07073389447637775
1,0.0,1,0.0,0,22,0,1,118,267,335,0,0.7946428571428571,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,1,1,0,0,118,118.0,0,0,267,267.0,0,0,335,335.0,0,0,0,0,0,0,0.7946428571428571,0.7946428571428571,5.5909869805108565,4.77912349311153,0.7946428571428571,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.03276112660910955,-0.22844813894744725,1.8411451946393675,0.17487957644171523,-0.1583505138437583,-0.19695815224988433,-1.0,-0.13879948347711815,0.18013192683418425,1.0400280155198143,-0.07076602448019252
1,0.0,1,0.0,0,2,0,0,10,91,122,0,0.7398373983739838,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,10.0,0,0,91,91.0,0,0,122,122.0,0,0,0,0,0,0,0.7398373983739838,0.7398373983739838,4.5217885770490405,2.3978952727983707,0.7398373983739838,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.574151185527044,-0.22844813894744725,-0.5431402167040248,-0.4159445888184655,-0.16051863687487353,-0.5138484043688669,-1.0,-0.138868428623567,-0.26742211988950604,-0.07482697671804402,-0.07077110407410948
0,0.0,0,0.0,0,26,0,1,15,219,323,0,0.6759259259259259,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,1,1,0,0,15,15.0,0,0,219,219.0,0,0,323,323.0,0,0,0,0,0,0,0.6759259259259259,0.6759259259259259,5.393627546352362,2.772588722239781,0.6759259259259259,-1.2201640865916614,-0.8622045207286865,-1.5792912829544303,-0.3689423831300889,0.0,0.15414358903634026,-0.22844813894744725,1.8411451946393675,-0.3885916182045683,-0.15894182012497154,-0.21481112420024956,-1.0,-0.13894882911517262,0.09751955748276815,0.10059882207987375,-0.07077702765059188
1,0.0,1,0.0,0,115,0,0,37,87,111,0,0.7767857142857143,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,115,115,0,0,0,0,0,0,0,0,0,0,37,37.0,0,0,87,87.0,0,0,111,111.0,0,0,0,0,0,0,0.7767857142857143,0.7767857142857143,4.477336814478207,3.6375861597263857,0.7767857142857143,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,2.854903378042224,-0.22844813894744725,-0.5431402167040248,-0.26823854750342035,-0.16056791239830795,-0.5302136286567017,-1.0,-0.13882194772351078,-0.28602911196708797,0.5055775230832044,-0.07076767955317739
1,0.0862088252099973,2,0.0,0,52,0,0,391,789,398,0,1.9774436090225564,0,0,1,1,0,0,0.0862088252099973,0.0862088252099973,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,0,391,391.0,0,0,789,789.0,0,0,398,398.0,0,0,0,0,0,0,1.9774436090225564,1.9774436090225564,6.672032945461067,5.971261839790462,1.9774436090225564,0.8195619023612999,-0.41249948141962517,1.0740878886759972,-0.3689423831300889,0.0,0.9431295948133399,-0.22844813894744725,-0.5431402167040248,1.6683517719605054,-0.15192005803556435,-0.10323004951046694,-1.0,-0.13731152273579836,0.632645225340117,1.598169136095988,-0.07065639767222166
1,0.1450050281832958,2,0.0,0,42,0,0,92,5664,325,0,17.374233128834355,0,0,1,1,0,0,0.1450050281832958,0.1450050281832958,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,92,92.0,1,0,5664,5664.0,0,0,325,325.0,0,0,0,0,1,0,17.374233128834355,17.374233128834355,8.642062173462106,4.532599493153256,17.374233128834355,0.8195619023612999,-0.10579133750369929,1.0740878886759972,-0.3689423831300889,0.0,0.6396734387452632,-0.22844813894744725,-0.5431402167040248,0.0326441292494495,-0.09186551384984484,-0.2118356288751887,-1.0,-0.11794239542383476,1.457276603670921,0.9246092120152168,-0.06922936029050382
1,0.0,3,0.0,0,24,0,0,147,424,272,0,1.5531135531135531,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,147,147.0,0,0,424,424.0,0,0,272,272.0,0,0,0,0,0,0,1.5531135531135531,1.5531135531135531,6.052089168924417,4.997212273764115,1.5531135531135531,0.8195619023612999,-0.8622045207286865,2.400777474491211,-0.3689423831300889,0.0,0.0934523578227249,-0.22844813894744725,-0.5431402167040248,0.3335268060023193,-0.15641644954895667,-0.29068625498930173,-1.0,-0.1378453290117508,0.37314395314236654,1.142133879958808,-0.07069572631610481
1,0.0,1,0.0,0,10,0,0,170,469,517,0,0.9054054054054054,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,170,170.0,0,0,469,469.0,0,0,517,517.0,0,0,0,0,0,0,0.9054054054054054,0.9054054054054054,6.152732694704104,5.14166355650266,0.9054054054054054,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.3313862606725826,-0.22844813894744725,-0.5431402167040248,0.45935047082624675,-0.15586209991031927,0.07381192233065481,-1.0,-0.13866014443530467,0.4152721653557396,1.2097637830157486,-0.07075575855451617
1,0.1555468398452253,1,0.0,0,12,0,1,4,106,467,0,0.2264957264957265,0,0,1,1,0,0,0.1555468398452253,0.1555468398452253,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,1,0,0,4,4.0,0,0,106,106.0,0,0,467,467.0,0,0,0,0,0,0,0.2264957264957265,0.2264957264957265,4.672828834461906,1.6094379124341003,0.2264957264957265,0.8195619023612999,-0.0508003801826968,-0.2526016971392166,-0.3689423831300889,0.0,-0.27069502945896723,-0.22844813894744725,1.8411451946393675,-0.44876815355514227,-0.16033385366199437,-0.0005754607958669321,-1.0,-0.13951421131640382,-0.20419842052328277,-0.44397077270967317,-0.07081868267836468
1,0.0,2,0.0,0,63,0,0,90,216,171,0,1.255813953488372,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,90,90.0,0,0,216,216.0,0,0,171,171.0,0,0,0,0,0,0,1.255813953488372,1.255813953488372,5.37989735354046,4.51085950651685,1.255813953488372,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.2769313664882245,-0.22844813894744725,-0.5431402167040248,0.021702941003890593,-0.15897877676754738,-0.44094876890487567,-1.0,-0.13821933125342112,0.09177225807101513,0.9144308794950375,-0.07072328125810677
