profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped
1,0.0219201519241867,1,0.0230738441307228,0,0,0,0,37,216,155,1,1.3846153846153846,0,0,1,1,0,0,0.0219201519241867,0.0219201519241867,0,0,1,1,1,0,0.0230738441307228,0.0230738441307228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37.0,0,0,216,216.0,0,0,155,155.0,0,0,1,1,0,0,1.3846153846153846,1.3846153846153846,5.37989735354046,3.6375861597263857,1.3846153846153846
0,0.1243231464646465,1,0.0,0,0,0,0,1,43,176,1,0.2429378531073446,0,0,0,0,0,0,0.1243231464646465,0.1243231464646465,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,43,43.0,0,0,176,176.0,0,0,1,1,0,0,0.2429378531073446,0.2429378531073446,3.784189633918261,0.6931471805599453,0.2429378531073446
0,0.7219340790638481,1,0.0,0,0,0,0,0,69,27,1,2.4642857142857144,0,0,0,0,0,0,0.7219340790638481,0.7219340790638481,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,69,69.0,0,0,27,27.0,0,0,1,1,0,0,2.4642857142857144,2.4642857142857144,4.248495242049359,0.0,2.4642857142857144
1,0.4047278558157663,1,0.1939967930132853,0,0,0,0,0,12,58,1,0.2033898305084746,0,0,1,1,0,0,0.4047278558157663,0.4047278558157663,0,0,1,1,1,0,0.1939967930132853,0.1939967930132853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,12.0,0,0,58,58.0,0,0,1,1,0,0,0.2033898305084746,0.2033898305084746,2.5649493574615367,0.0,0.2033898305084746
0,0.4398464174875698,1,0.0,0,0,0,0,0,72,340,1,0.2111436950146627,0,0,0,0,0,0,0.4398464174875698,0.4398464174875698,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,72,72.0,0,0,340,340.0,0,0,1,1,0,0,0.2111436950146627,0.2111436950146627,4.290459441148391,0.0,0.2111436950146627
1,0.1833893108719032,1,0.0,0,0,0,0,0,0,8,1,0.0,0,0,1,1,0,0,0.1833893108719032,0.1833893108719032,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,8,8.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
0,0.7093861502445197,1,0.0,0,0,0,0,0,18,537,1,0.0334572490706319,0,0,0,0,0,0,0.7093861502445197,0.7093861502445197,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,18.0,0,0,537,537.0,0,0,1,1,0,0,0.0334572490706319,0.0334572490706319,2.9444389791664403,0.0,0.0334572490706319
1,0.2957570311411511,0,0.140017972342013,0,0,0,1,11,214,1209,1,0.1768595041322314,0,0,1,1,0,0,0.2957570311411511,0.2957570311411511,0,0,0,0,1,0,0.140017972342013,0.140017972342013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,11.0,0,0,214,214.0,0,0,1209,1209.0,0,0,1,1,0,0,0.1768595041322314,0.1768595041322314,5.3706380281276624,2.4849066497880004,0.1768595041322314
0,0.388916182210744,0,0.0,0,0,0,1,0,0,28,1,0.0,0,0,0,0,0,0,0.388916182210744,0.388916182210744,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,28,28.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
0,0.5030945137454435,1,0.0,0,0,0,0,0,14,28,1,0.4827586206896552,0,0,0,0,0,0,0.5030945137454435,0.5030945137454435,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,14.0,0,0,28,28.0,0,0,1,1,0,0,0.4827586206896552,0.4827586206896552,2.70805020110221,0.0,0.4827586206896552
0,0.40562628016212,2,0.0,0,0,0,0,0,46,3,1,11.5,0,0,0,0,0,0,0.40562628016212,0.40562628016212,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,46.0,0,0,3,3.0,0,0,1,1,1,0,11.5,11.5,3.8501476017100584,0.0,11.5
0,0.539519422088657,1,0.0,0,0,0,0,0,65,359,1,0.1805555555555555,0,0,0,0,0,0,0.539519422088657,0.539519422088657,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,65,65.0,0,0,359,359.0,0,0,1,1,0,0,0.1805555555555555,0.1805555555555555,4.189654742026425,0.0,0.1805555555555555
0,0.4961996329469861,0,0.0,0,0,0,0,0,57,32,1,1.7272727272727273,0,0,0,0,0,0,0.4961996329469861,0.4961996329469861,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57,57.0,0,0,32,32.0,0,0,1,1,0,0,1.7272727272727273,1.7272727272727273,4.060443010546419,0.0,1.7272727272727273
0,0.5763986274398188,1,0.0,0,0,0,0,0,49,21,1,2.227272727272727,0,0,0,0,0,0,0.5763986274398188,0.5763986274398188,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,49.0,0,0,21,21.0,0,0,1,1,0,0,2.227272727272727,2.227272727272727,3.912023005428146,0.0,2.227272727272727
0,0.3136546870818213,1,0.0,0,0,0,0,0,16,23,1,0.6666666666666666,0,0,0,0,0,0,0.3136546870818213,0.3136546870818213,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,16.0,0,0,23,23.0,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,2.833213344056216,0.0,0.6666666666666666
0,0.5661417512229608,1,0.3958289202410388,0,0,0,0,0,19,15,1,1.1875,0,0,0,0,0,0,0.5661417512229608,0.5661417512229608,0,0,1,1,1,0,0.3958289202410388,0.3958289202410388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,19.0,0,0,15,15.0,0,0,1,1,0,0,1.1875,1.1875,2.995732273553991,0.0,1.1875
0,0.3376624045405565,1,0.2457135500538775,0,0,0,1,0,0,33,1,0.0,0,0,0,0,0,0,0.3376624045405565,0.3376624045405565,0,0,1,1,1,0,0.2457135500538775,0.2457135500538775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,33,33.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
0,0.3826430740176184,1,0.0860353889735724,0,0,0,0,0,46,2,1,15.333333333333334,0,0,0,0,0,0,0.3826430740176184,0.3826430740176184,0,0,1,1,1,0,0.0860353889735724,0.0860353889735724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,46.0,0,0,2,2.0,0,0,1,1,1,0,15.333333333333334,15.333333333333334,3.8501476017100584,0.0,15.333333333333334
0,0.600776291885758,1,0.4043227560229503,0,5,0,0,1,34,43,1,0.7727272727272727,0,0,0,0,0,0,0.600776291885758,0.600776291885758,0,0,1,1,1,0,0.4043227560229503,0.4043227560229503,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,34,34.0,0,0,43,43.0,0,0,1,1,0,0,0.7727272727272727,0.7727272727272727,3.5553480614894135,0.6931471805599453,0.7727272727272727
0,0.2591531598805008,1,0.0,0,43,0,1,0,15,50,1,0.2941176470588235,0,0,0,0,0,0,0.2591531598805008,0.2591531598805008,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,15,15.0,0,0,50,50.0,0,0,1,1,0,0,0.2941176470588235,0.2941176470588235,2.772588722239781,0.0,0.2941176470588235
0,0.4926068001558141,1,0.0,0,0,0,0,0,8,16,1,0.4705882352941176,0,0,0,0,0,0,0.4926068001558141,0.4926068001558141,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,8.0,0,0,16,16.0,0,0,1,1,0,0,0.4705882352941176,0.4705882352941176,2.1972245773362196,0.0,0.4705882352941176
0,0.3118789345519047,1,0.0416741610512472,0,0,0,0,0,15,0,1,15.0,0,0,0,0,0,0,0.3118789345519047,0.3118789345519047,0,0,1,1,1,0,0.0416741610512472,0.0416741610512472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,15.0,0,0,0,0.0,0,0,1,1,1,0,15.0,15.0,2.772588722239781,0.0,15.0
0,0.2079987906200331,1,0.0,0,0,0,0,0,12,20,1,0.5714285714285714,0,0,0,0,0,0,0.2079987906200331,0.2079987906200331,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,12.0,0,0,20,20.0,0,0,1,1,0,0,0.5714285714285714,0.5714285714285714,2.5649493574615367,0.0,0.5714285714285714
0,0.1987289786610455,1,0.0,0,0,0,0,2,121,131,1,0.9166666666666666,0,0,0,0,0,0,0.1987289786610455,0.1987289786610455,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,121,121.0,0,0,131,131.0,0,0,1,1,0,0,0.9166666666666666,0.9166666666666666,4.804021044733257,1.0986122886681098,0.9166666666666666
0,0.4452566389009378,2,0.0,0,0,0,0,0,39,4,1,7.8,0,0,0,0,0,0,0.4452566389009378,0.4452566389009378,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,39.0,0,0,4,4.0,0,0,1,1,1,0,7.8,7.8,3.6888794541139363,0.0,7.8
1,0.2988604336528568,0,0.0376056894557246,0,0,0,1,15,288,1176,1,0.2446898895497026,0,0,1,1,0,0,0.2988604336528568,0.2988604336528568,0,0,0,0,1,0,0.0376056894557246,0.0376056894557246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,15,15.0,0,0,288,288.0,0,0,1176,1176.0,0,0,1,1,0,0,0.2446898895497026,0.2446898895497026,5.666426688112432,2.772588722239781,0.2446898895497026
0,0.1846858911314651,1,0.0,0,0,0,0,0,281,2547,1,0.1102825745682888,0,0,0,0,0,0,0.1846858911314651,0.1846858911314651,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,281,281.0,1,0,2547,2547.0,0,0,1,1,0,0,0.1102825745682888,0.1102825745682888,5.641907070938114,0.0,0.1102825745682888
0,0.4221040134267927,2,0.0,0,0,0,0,0,33,4,1,6.6,0,0,0,0,0,0,0.4221040134267927,0.4221040134267927,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,33.0,0,0,4,4.0,0,0,1,1,1,0,6.6,6.6,3.5263605246161616,0.0,6.6
0,0.3568691327650791,1,0.148561876031394,0,0,0,0,0,28,26,1,1.037037037037037,0,0,0,0,0,0,0.3568691327650791,0.3568691327650791,0,0,1,1,1,0,0.148561876031394,0.148561876031394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,28.0,0,0,26,26.0,0,0,1,1,0,0,1.037037037037037,1.037037037037037,3.367295829986474,0.0,1.037037037037037
0,0.4898550355036391,1,0.0,0,0,0,0,0,46,6,1,6.571428571428571,0,0,0,0,0,0,0.4898550355036391,0.4898550355036391,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,46.0,0,0,6,6.0,0,0,1,1,1,0,6.571428571428571,6.571428571428571,3.8501476017100584,0.0,6.571428571428571
0,0.0313276873947616,1,0.0313276873947616,0,45,0,1,18,5,47,1,0.1041666666666666,0,0,0,0,0,0,0.0313276873947616,0.0313276873947616,0,0,1,1,1,0,0.0313276873947616,0.0313276873947616,0,0,0,0,0,0,45,45,0,0,0,0,1,0,1,1,0,0,18,18.0,0,0,5,5.0,0,0,47,47.0,0,0,1,1,0,0,0.1041666666666666,0.1041666666666666,1.791759469228055,2.9444389791664403,0.1041666666666666
1,0.255685631364396,1,0.0,0,56,0,0,26,351,2009,1,0.1746268656716418,0,0,1,1,0,0,0.255685631364396,0.255685631364396,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,26,26.0,0,0,351,351.0,1,0,2009,2009.0,0,0,1,1,0,0,0.1746268656716418,0.1746268656716418,5.863631175598097,3.295836866004329,0.1746268656716418
0,0.6157040985318946,1,0.0,0,0,0,1,0,6,13,1,0.4285714285714285,0,0,0,0,0,0,0.6157040985318946,0.6157040985318946,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,6,6.0,0,0,13,13.0,0,0,1,1,0,0,0.4285714285714285,0.4285714285714285,1.9459101490553132,0.0,0.4285714285714285
0,0.0722643163768141,0,0.0,0,0,0,0,48,699,3247,1,0.2152093596059113,0,0,0,0,0,0,0.0722643163768141,0.0722643163768141,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48.0,0,0,699,699.0,1,0,3247,3247.0,0,0,1,1,0,0,0.2152093596059113,0.2152093596059113,6.551080335043404,3.8918202981106265,0.2152093596059113
1,0.0133016378589226,0,0.0,0,0,0,0,0,65,161,1,0.4012345679012346,0,0,1,1,0,0,0.0133016378589226,0.0133016378589226,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,65,65.0,0,0,161,161.0,0,0,1,1,0,0,0.4012345679012346,0.4012345679012346,4.189654742026425,0.0,0.4012345679012346
0,0.710723768331105,1,0.0,0,0,0,0,0,69,27,1,2.4642857142857144,0,0,0,0,0,0,0.710723768331105,0.710723768331105,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,69,69.0,0,0,27,27.0,0,0,1,1,0,0,2.4642857142857144,2.4642857142857144,4.248495242049359,0.0,2.4642857142857144
0,0.1485248239237021,1,0.0,0,0,0,0,0,15,0,1,15.0,0,0,0,0,0,0,0.1485248239237021,0.1485248239237021,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,15.0,0,0,0,0.0,0,0,1,1,1,0,15.0,15.0,2.772588722239781,0.0,15.0
0,0.491702080205523,1,0.0,0,0,0,0,0,25,47,1,0.5208333333333334,0,0,0,0,0,0,0.491702080205523,0.491702080205523,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,25.0,0,0,47,47.0,0,0,1,1,0,0,0.5208333333333334,0.5208333333333334,3.258096538021482,0.0,0.5208333333333334
0,0.3381841900732651,1,0.0,0,0,0,0,5,59,36,1,1.5945945945945943,0,0,0,0,0,0,0.3381841900732651,0.3381841900732651,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,59,59.0,0,0,36,36.0,0,0,1,1,0,0,1.5945945945945943,1.5945945945945943,4.0943445622221,1.791759469228055,1.5945945945945943
0,0.6627532147632915,0,0.0,0,0,0,0,0,34,66,1,0.5074626865671642,0,0,0,0,0,0,0.6627532147632915,0.6627532147632915,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,34,34.0,0,0,66,66.0,0,0,1,1,0,0,0.5074626865671642,0.5074626865671642,3.5553480614894135,0.0,0.5074626865671642
0,0.3991765391248881,1,0.0,0,0,0,0,103,942,4344,1,0.2168009205983889,0,0,0,0,0,0,0.3991765391248881,0.3991765391248881,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103.0,0,0,942,942.0,1,1,4344,3820.4000000000087,0,0,1,1,0,0,0.2168009205983889,0.2168009205983889,6.849066282633458,4.6443908991413725,0.2168009205983889
0,0.3198865580330485,1,0.1296070897654578,0,0,0,0,0,21,12,1,1.6153846153846154,0,0,0,0,0,0,0.3198865580330485,0.3198865580330485,0,0,1,1,1,0,0.1296070897654578,0.1296070897654578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,21.0,0,0,12,12.0,0,0,1,1,0,0,1.6153846153846154,1.6153846153846154,3.091042453358316,0.0,1.6153846153846154
0,0.440869475490425,1,0.2217389509808499,0,0,0,0,16,125,616,1,0.2025931928687196,0,0,0,0,0,0,0.440869475490425,0.440869475490425,0,0,1,1,1,0,0.2217389509808499,0.2217389509808499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0,0,0,125,125.0,0,0,616,616.0,0,0,1,1,0,0,0.2025931928687196,0.2025931928687196,4.836281906951478,2.833213344056216,0.2025931928687196
0,0.2172027242028834,1,0.3258040863043251,0,0,0,0,0,49,0,1,49.0,0,0,0,0,0,0,0.2172027242028834,0.2172027242028834,0,0,1,1,1,0,0.3258040863043251,0.3258040863043251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,49.0,0,0,0,0.0,0,0,1,1,1,0,49.0,49.0,3.912023005428146,0.0,49.0
0,0.2896966160195788,0,0.0,0,0,0,0,6,594,476,1,1.2452830188679245,0,0,0,0,0,0,0.2896966160195788,0.2896966160195788,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0,594,594.0,0,0,476,476.0,0,0,1,1,0,0,1.2452830188679245,1.2452830188679245,6.38856140554563,1.9459101490553132,1.2452830188679245
0,0.4591381117189642,0,0.1182762234379284,0,1,0,0,0,31,46,1,0.6595744680851063,0,0,0,0,0,0,0.4591381117189642,0.4591381117189642,0,0,0,0,1,0,0.1182762234379284,0.1182762234379284,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,31.0,0,0,46,46.0,0,0,1,1,0,0,0.6595744680851063,0.6595744680851063,3.4657359027997265,0.0,0.6595744680851063
0,0.1229539540779099,1,0.0,0,0,0,0,0,44,139,1,0.3142857142857143,0,0,0,0,0,0,0.1229539540779099,0.1229539540779099,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44,44.0,0,0,139,139.0,0,0,1,1,0,0,0.3142857142857143,0.3142857142857143,3.8066624897703196,0.0,0.3142857142857143
0,0.265695074200281,1,0.0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0.265695074200281,0.265695074200281,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,11,11.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
0,0.4741568379708182,1,0.0,0,0,0,0,0,18,44,1,0.4,0,0,0,0,0,0,0.4741568379708182,0.4741568379708182,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,18.0,0,0,44,44.0,0,0,1,1,0,0,0.4,0.4,2.9444389791664403,0.0,0.4
0,0.4740853053384805,1,0.0,0,2,0,1,0,54,380,1,0.1417322834645669,0,0,0,0,0,0,0.4740853053384805,0.4740853053384805,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,54,54.0,0,0,380,380.0,0,0,1,1,0,0,0.1417322834645669,0.1417322834645669,4.007333185232471,0.0,0.1417322834645669
0,0.258228677803228,1,0.2099033520308423,0,0,0,0,4,45,13,1,3.2142857142857144,0,0,0,0,0,0,0.258228677803228,0.258228677803228,0,0,1,1,1,0,0.2099033520308423,0.2099033520308423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,45,45.0,0,0,13,13.0,0,0,1,1,0,0,3.2142857142857144,3.2142857142857144,3.828641396489095,1.6094379124341003,3.2142857142857144
0,0.3255787325709254,1,0.2959959188475832,0,1,0,0,7,35,725,1,0.0482093663911845,0,0,0,0,0,0,0.3255787325709254,0.3255787325709254,0,0,1,1,1,0,0.2959959188475832,0.2959959188475832,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,7.0,0,0,35,35.0,0,0,725,725.0,0,0,1,1,0,0,0.0482093663911845,0.0482093663911845,3.58351893845611,2.0794415416798357,0.0482093663911845
1,0.4358954829721132,1,0.0,0,0,0,1,84,104,172,1,0.6011560693641619,0,0,1,1,0,0,0.4358954829721132,0.4358954829721132,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,84,84.0,0,0,104,104.0,0,0,172,172.0,0,0,1,1,0,0,0.6011560693641619,0.6011560693641619,4.653960350157523,4.442651256490317,0.6011560693641619
0,0.3098553524783198,1,0.0,0,0,0,0,0,9,18,1,0.4736842105263157,0,0,0,0,0,0,0.3098553524783198,0.3098553524783198,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,9.0,0,0,18,18.0,0,0,1,1,0,0,0.4736842105263157,0.4736842105263157,2.302585092994046,0.0,0.4736842105263157
0,0.455781322551107,1,0.0,0,0,0,1,0,17,81,1,0.2073170731707317,0,0,0,0,0,0,0.455781322551107,0.455781322551107,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,17,17.0,0,0,81,81.0,0,0,1,1,0,0,0.2073170731707317,0.2073170731707317,2.8903717578961645,0.0,0.2073170731707317
0,0.0595962173978492,1,0.0686259473066143,0,0,0,1,0,3,831,1,0.0036057692307692,0,0,0,0,0,0,0.0595962173978492,0.0595962173978492,0,0,1,1,1,0,0.0686259473066143,0.0686259473066143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,3,3.0,0,0,831,831.0,0,0,1,1,0,0,0.0036057692307692,0.0036057692307692,1.3862943611198906,0.0,0.0036057692307692
1,0.4229984330902566,0,0.0,0,0,0,0,0,48,79,1,0.6,0,0,1,1,0,0,0.4229984330902566,0.4229984330902566,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,48,48.0,0,0,79,79.0,0,0,1,1,0,0,0.6,0.6,3.8918202981106265,0.0,0.6
0,0.6671527323084231,1,0.6799401674790165,0,0,0,0,7,78,241,1,0.3223140495867768,0,0,0,0,0,0,0.6671527323084231,0.6671527323084231,0,0,1,1,1,1,0.6799401674790165,0.44374331937166117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0,0,78,78.0,0,0,241,241.0,0,0,1,1,0,0,0.3223140495867768,0.3223140495867768,4.3694478524670215,2.0794415416798357,0.3223140495867768
0,0.2862111876470931,0,0.0,0,0,0,0,3,301,2562,1,0.1174404994147483,0,0,0,0,0,0,0.2862111876470931,0.2862111876470931,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,301,301.0,1,0,2562,2562.0,0,0,1,1,0,0,0.1174404994147483,0.1174404994147483,5.71042701737487,1.3862943611198906,0.1174404994147483
0,0.263040732611271,1,0.0,0,0,0,0,0,94,61,1,1.5161290322580645,0,0,0,0,0,0,0.263040732611271,0.263040732611271,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,94,94.0,0,0,61,61.0,0,0,1,1,0,0,1.5161290322580645,1.5161290322580645,4.553876891600541,0.0,1.5161290322580645
0,0.2769778110247752,1,0.0,0,0,0,0,0,47,93,1,0.5,0,0,0,0,0,0,0.2769778110247752,0.2769778110247752,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,47,47.0,0,0,93,93.0,0,0,1,1,0,0,0.5,0.5,3.871201010907891,0.0,0.5
0,0.1789695081884662,1,0.0,0,0,0,0,5,39,65,1,0.5909090909090909,0,0,0,0,0,0,0.1789695081884662,0.1789695081884662,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,39,39.0,0,0,65,65.0,0,0,1,1,0,0,0.5909090909090909,0.5909090909090909,3.6888794541139363,1.791759469228055,0.5909090909090909
0,0.4429532457575757,0,0.0,0,0,0,0,0,49,79,1,0.6125,0,0,0,0,0,0,0.4429532457575757,0.4429532457575757,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,49.0,0,0,79,79.0,0,0,1,1,0,0,0.6125,0.6125,3.912023005428146,0.0,0.6125
0,0.2946781469298255,1,0.0,0,0,0,0,76,1309,5110,1,0.2561142633535511,0,0,0,0,0,0,0.2946781469298255,0.2946781469298255,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76.0,0,0,1309,1309.0,1,1,5110,3820.4000000000087,0,0,1,1,0,0,0.2561142633535511,0.2561142633535511,7.177782416195197,4.343805421853684,0.2561142633535511
