default_profile_image,statuses_count,followers_count,friends_count,protected,name_length,follower_ratio,is_fake
0.0,10189,160,143,0.0,6,1.1111111111111112,0
0.0,359,109,136,0.0,12,0.7956204379562044,0
0.0,72393,2233,999,0.0,6,2.233,0
0.0,32797,414,173,0.0,6,2.3793103448275863,0
0.0,484,70,456,0.0,11,0.15317286652078774,0
0.0,4146,424,273,0.0,7,1.5474452554744527,0
0.0,51304,2594,473,0.0,6,5.472573839662447,0
0.0,19546,806,738,0.0,18,1.090663058186739,0
0.0,4032,216,236,0.0,12,0.9113924050632911,0
0.0,14445,431,515,0.0,8,0.8352713178294574,0
0.0,1114,46,59,0.0,11,0.7666666666666667,0
0.0,5844,245,310,0.0,11,0.7877813504823151,0
0.0,119,6007,462,0.0,12,12.974082073434126,0
0.0,641,216,389,0.0,14,0.5538461538461539,0
0.0,6074,196,369,0.0,12,0.5297297297297298,0
0.0,4691,322,81,0.0,23,3.926829268292683,0
0.0,25462,1820,1683,0.0,6,1.0807600950118765,0
0.0,43936,1271,1993,0.0,15,0.6374122367101304,0
0.0,574,99,197,0.0,14,0.5,0
0.0,1985,35,63,0.0,18,0.546875,0
0.0,334636,490,262,0.0,15,1.8631178707224334,0
0.0,59,47,116,0.0,10,0.4017094017094017,0
0.0,1316,147,151,0.0,6,0.9671052631578947,0
0.0,9545,1030,1258,0.0,18,0.818109610802224,0
0.0,15914,818,679,1.0,15,1.2029411764705882,0
0.0,34479,224,470,0.0,12,0.47558386411889597,0
0.0,18257,399,466,0.0,3,0.854389721627409,0
0.0,25,51,97,0.0,11,0.5204081632653061,0
0.0,410,38,64,0.0,11,0.5846153846153846,0
0.0,5051,218,950,0.0,18,0.22923238696109358,0
0.0,17126,400,192,0.0,3,2.0725388601036268,0
0.0,2429,199,99,0.0,14,1.99,0
0.0,19263,2042,508,0.0,9,4.011787819253438,0
0.0,938,189,409,0.0,12,0.4609756097560976,0
0.0,538,42,144,0.0,4,0.2896551724137931,0
0.0,3443,93,113,0.0,11,0.8157894736842105,0
0.0,201200,5471,910,0.0,15,6.005488474204172,0
0.0,60020,499,371,0.0,3,1.3413978494623655,0
0.0,1890,46,165,0.0,14,0.27710843373493976,0
0.0,1812,50,143,0.0,15,0.3472222222222222,0
0.0,2064,238,247,0.0,12,0.9596774193548387,0
0.0,53126,786,1290,0.0,9,0.6088303640588691,0
0.0,2135,77,109,0.0,10,0.7,0
0.0,8564,461,382,0.0,10,1.2036553524804177,0
0.0,10288,240,270,0.0,15,0.8856088560885609,0
0.0,107153,10960,2638,1.0,5,4.153088291019325,0
0.0,22763,974,856,0.0,7,1.1365227537922986,0
0.0,34430,2313,77,0.0,6,29.653846153846153,0
0.0,17737,531,393,0.0,14,1.3477157360406091,0
0.0,472,160,723,0.0,12,0.22099447513812154,0
0.0,2450,109,106,1.0,6,1.0186915887850467,0
0.0,1284,260,100,0.0,10,2.5742574257425743,0
0.0,21937,420,293,0.0,16,1.4285714285714286,0
0.0,37990,3551,128,0.0,5,27.527131782945737,0
0.0,1735,82,100,0.0,8,0.8118811881188119,0
0.0,5209,350,791,0.0,13,0.44191919191919193,0
0.0,10253,931,441,0.0,3,2.1063348416289593,0
0.0,18090,4367,128,0.0,16,33.85271317829457,0
0.0,140056,9328,5537,0.0,8,1.6843625857710365,0
0.0,7930,45,301,0.0,4,0.1490066225165563,0
0.0,12181,1417,281,0.0,11,5.024822695035461,0
0.0,299,21,683,0.0,7,0.03070175438596491,0
0.0,324,92,171,0.0,3,0.5348837209302325,0
0.0,11000,224,195,0.0,5,1.1428571428571428,0
0.0,2895,245,95,0.0,19,2.5520833333333335,0
0.0,596,97,125,0.0,22,0.7698412698412699,0
0.0,27858,120,113,0.0,8,1.0526315789473684,0
0.0,218,50,303,0.0,19,0.16447368421052633,0
0.0,666,111,118,0.0,6,0.9327731092436975,0
0.0,73262,1020,741,0.0,16,1.3746630727762803,0
0.0,6319,285,295,0.0,9,0.9628378378378378,0
0.0,16874,224,506,0.0,6,0.4418145956607495,0
0.0,14577,803,483,0.0,5,1.6590909090909092,0
0.0,875,243,93,0.0,6,2.5851063829787235,0
0.0,2787,607,882,0.0,8,0.6874292185730464,0
0.0,18458,221,321,0.0,13,0.6863354037267081,0
0.0,7656,77,107,1.0,11,0.7129629629629629,0
0.0,64920,1185,96,0.0,4,12.216494845360824,0
0.0,10706,582,447,0.0,10,1.2991071428571428,0
0.0,2194,499,226,0.0,8,2.198237885462555,0
0.0,5386,149,181,0.0,1,0.8186813186813187,0
0.0,4836,146,137,0.0,11,1.0579710144927537,0
0.0,556,142,277,0.0,5,0.5107913669064749,0
0.0,45091,87,74,0.0,24,1.16,0
0.0,144,44,126,0.0,9,0.3464566929133858,0
0.0,6070,2551,1294,0.0,11,1.9698841698841698,0
0.0,337,47,71,0.0,3,0.6527777777777778,0
0.0,1061,73,394,0.0,7,0.1848101265822785,0
0.0,9398,481,324,0.0,11,1.48,0
0.0,36166,828,289,0.0,14,2.8551724137931034,0
0.0,2320,185,321,0.0,10,0.5745341614906833,0
0.0,3706,876,592,0.0,13,1.4772344013490726,0
0.0,64,36,452,0.0,11,0.07947019867549669,0
0.0,17390,378,251,0.0,3,1.5,0
0.0,21178,418,363,0.0,2,1.1483516483516483,0
0.0,55940,16100,261,0.0,11,61.45038167938932,0
0.0,839,161,97,0.0,12,1.6428571428571428,0
0.0,24981,881,896,0.0,15,0.9821627647714605,0
0.0,9011,2488,82,0.0,9,29.97590361445783,0
0.0,43988,826,346,0.0,14,2.3804034582132565,0
0.0,14184,279,642,0.0,12,0.43390357698289267,0
0.0,14122,563,517,0.0,7,1.0868725868725868,0
0.0,348,22,50,0.0,21,0.43137254901960786,0
0.0,77,13,18,0.0,17,0.6842105263157895,0
0.0,4737,234,333,0.0,11,0.7005988023952096,0
0.0,14326,317,935,0.0,5,0.3386752136752137,0
0.0,34314,30095,697,0.0,3,43.116045845272204,0
0.0,748,147,321,0.0,14,0.45652173913043476,0
0.0,2276,190,299,0.0,22,0.6333333333333333,0
0.0,6051,1214,1989,0.0,9,0.6100502512562814,0
0.0,184,203,245,0.0,10,0.8252032520325203,0
0.0,10326,1736,1075,0.0,20,1.6133828996282529,0
0.0,26476,971,857,0.0,20,1.1317016317016317,0
0.0,21434,218,327,0.0,3,0.6646341463414634,0
0.0,7469,253,541,0.0,9,0.466789667896679,0
0.0,430,42,174,0.0,19,0.24,0
0.0,1833,59,133,0.0,14,0.44029850746268656,0
0.0,1588,299,540,0.0,19,0.5526802218114603,0
0.0,18035,1620,591,0.0,20,2.7364864864864864,0
0.0,6678,828,1668,0.0,14,0.49610545236668663,0
0.0,30460,826,489,0.0,2,1.6857142857142857,0
0.0,648,343,536,0.0,12,0.638733705772812,0
0.0,20336,369,86,0.0,12,4.241379310344827,0
0.0,14792,70,73,0.0,10,0.9459459459459459,0
0.0,41094,476,308,0.0,23,1.5404530744336569,0
0.0,7783,58,97,0.0,14,0.5918367346938775,0
0.0,34997,1169,546,0.0,6,2.137111517367459,0
0.0,16957,1192,113,0.0,4,10.456140350877194,0
0.0,9369,17392,17414,0.0,10,0.9986792994544933,0
0.0,3715,322,218,0.0,8,1.4703196347031964,0
0.0,173,13,64,0.0,12,0.2,0
0.0,28772,317,281,0.0,3,1.124113475177305,0
0.0,2770,267,583,0.0,12,0.4571917808219178,0
0.0,11496,1402,909,0.0,20,1.5406593406593407,0
0.0,3308,105,86,0.0,13,1.206896551724138,0
0.0,15740,254,250,0.0,11,1.0119521912350598,0
0.0,39787,3408,167,0.0,4,20.285714285714285,0
0.0,59933,2866,168,0.0,4,16.958579881656803,0
0.0,9342,986,1241,0.0,14,0.7938808373590982,0
0.0,1298,60,52,0.0,13,1.1320754716981132,0
0.0,3036,319,158,0.0,10,2.006289308176101,0
0.0,798,248,342,0.0,11,0.7230320699708455,0
0.0,514,190,228,0.0,10,0.8296943231441049,0
0.0,9417,1017,1904,0.0,11,0.5338582677165354,0
0.0,73778,3178,417,0.0,10,7.6028708133971294,0
0.0,1921,394,371,0.0,9,1.0591397849462365,0
0.0,5445,224,102,0.0,9,2.174757281553398,0
0.0,36730,261,305,0.0,4,0.8529411764705882,0
0.0,4329,555,470,1.0,5,1.178343949044586,0
0.0,1767,98,154,0.0,16,0.632258064516129,0
0.0,3940,256,206,0.0,4,1.2367149758454106,0
0.0,343,113,193,0.0,5,0.5824742268041238,0
0.0,73477,11043,8067,1.0,20,1.3687407040158652,0
0.0,151,19,118,0.0,13,0.15966386554621848,0
0.0,13186,183,222,0.0,17,0.820627802690583,0
0.0,14253,266,166,0.0,3,1.592814371257485,0
0.0,6679,589,613,0.0,12,0.9592833876221498,0
0.0,6583,202,632,0.0,16,0.31911532385466035,0
0.0,230,78,153,0.0,14,0.5064935064935064,0
0.0,10642,772,931,0.0,14,0.8283261802575107,0
0.0,35669,311,256,0.0,9,1.2101167315175096,0
0.0,10269,871,569,0.0,12,1.5280701754385966,0
0.0,1547,672,604,0.0,16,1.1107438016528925,0
0.0,6758,46,157,0.0,5,0.2911392405063291,0
0.0,876,75,52,0.0,31,1.4150943396226414,0
0.0,40639,1154,664,0.0,13,1.7353383458646616,0
0.0,22942,436,1649,0.0,6,0.2642424242424242,0
0.0,135552,1585,183,0.0,19,8.61413043478261,0
0.0,26095,674,181,0.0,11,3.7032967032967035,0
0.0,4367,404,1053,0.0,19,0.38330170777988615,0
0.0,5004,196,79,0.0,11,2.45,0
0.0,43,10,13,0.0,7,0.7142857142857143,0
0.0,1618,229,295,0.0,11,0.7736486486486487,0
0.0,32308,769,692,0.0,12,1.1096681096681096,0
0.0,1503,241,856,0.0,14,0.2812135355892649,0
0.0,373,91,150,0.0,11,0.6026490066225165,0
0.0,7990,584,1775,0.0,14,0.32882882882882886,0
0.0,28771,858,2000,0.0,12,0.4287856071964018,0
0.0,10043,1951,750,0.0,12,2.5978695073235687,0
0.0,6244,1253,652,0.0,13,1.9188361408882082,0
0.0,927,110,706,0.0,14,0.15558698727015557,0
0.0,5383,214,202,0.0,8,1.0541871921182266,0
0.0,3160,56,232,0.0,13,0.24034334763948498,0
0.0,2426,78,268,0.0,13,0.2899628252788104,0
0.0,30833,1519,1993,0.0,12,0.7617853560682046,0
0.0,3803,386,925,0.0,13,0.4168466522678186,0
0.0,81,49,45,0.0,9,1.065217391304348,0
0.0,184,654,394,0.0,10,1.6556962025316455,0
0.0,4506,211,206,0.0,8,1.0193236714975846,0
0.0,26112,262,1442,0.0,9,0.18156618156618157,0
0.0,32501,4698,2035,0.0,17,2.307465618860511,0
0.0,19221,315,285,0.0,20,1.1013986013986015,0
0.0,12502,478,353,0.0,5,1.3502824858757063,0
0.0,232546,28726,110,0.0,5,258.7927927927928,0
0.0,216,25,90,0.0,5,0.27472527472527475,0
1.0,202,52,118,0.0,3,0.4369747899159664,0
0.0,8254,304,304,1.0,6,0.9967213114754099,0
0.0,8353,149,211,0.0,17,0.7028301886792453,0
0.0,3,1,7,0.0,9,0.125,0
0.0,5609,298,386,0.0,6,0.7700258397932817,0
0.0,604,27,46,0.0,11,0.574468085106383,0
0.0,3858,249,289,0.0,8,0.8586206896551725,0
0.0,43738,1011,92,0.0,4,10.870967741935484,0
0.0,17496,2508,190,0.0,5,13.13089005235602,0
0.0,36,16,23,0.0,13,0.6666666666666666,0
0.0,24704,300,2000,0.0,17,0.14992503748125938,0
0.0,1890,46,86,0.0,15,0.5287356321839081,0
0.0,682,175,154,0.0,16,1.1290322580645162,0
0.0,6923,308,326,0.0,15,0.9418960244648318,0
0.0,563,227,129,0.0,14,1.7461538461538462,0
0.0,67264,582,705,0.0,13,0.8243626062322946,0
0.0,47857,3291,69,0.0,1,47.01428571428571,0
0.0,18838,129,670,0.0,30,0.19225037257824143,0
0.0,10370,127,209,0.0,21,0.6047619047619047,0
0.0,1082,236,282,0.0,5,0.833922261484099,0
0.0,8275,3409,96,0.0,11,35.144329896907216,0
0.0,96,26,30,0.0,12,0.8387096774193549,0
0.0,11598,299,243,0.0,13,1.2254098360655739,0
0.0,1847,98,358,0.0,5,0.27298050139275765,0
0.0,104707,13828,252,0.0,26,54.65612648221344,0
0.0,5439,342,95,0.0,11,3.5625,0
0.0,1310,215,368,0.0,10,0.5826558265582655,0
0.0,46586,1187,2002,0.0,13,0.5926110833749376,0
0.0,8160,1030,87,0.0,6,11.704545454545455,0
0.0,8822,638,649,0.0,10,0.9815384615384616,0
0.0,3361,361,670,0.0,5,0.5380029806259314,0
0.0,297,7,122,0.0,8,0.056910569105691054,0
0.0,10032,314,628,0.0,12,0.49920508744038156,0
0.0,27138,1894,539,0.0,3,3.5074074074074075,0
0.0,19688,1509,805,0.0,6,1.8722084367245657,0
0.0,1629,244,142,0.0,19,1.7062937062937062,0
0.0,8648,121,110,0.0,4,1.09009009009009,0
0.0,49779,2571,1094,0.0,8,2.347945205479452,0
0.0,3090,48,103,0.0,9,0.46153846153846156,0
0.0,3258,170,174,0.0,12,0.9714285714285714,0
0.0,1684,155,195,0.0,12,0.7908163265306123,0
0.0,3157,605,94,1.0,1,6.368421052631579,0
0.0,134254,4337,471,1.0,7,9.188559322033898,0
0.0,25636,2970,251,0.0,5,11.785714285714286,0
0.0,23040,322,416,0.0,19,0.7721822541966427,0
0.0,2156,285,225,0.0,7,1.261061946902655,0
0.0,1082,88,210,0.0,9,0.41706161137440756,0
0.0,20438,345,204,0.0,33,1.6829268292682926,0
0.0,1198,80,357,0.0,11,0.22346368715083798,0
0.0,24676,2049,379,0.0,14,5.3921052631578945,0
0.0,45786,912,996,0.0,12,0.9147442326980942,0
0.0,70392,1035,1454,0.0,19,0.711340206185567,0
0.0,6939,435,296,0.0,11,1.4646464646464648,0
0.0,12528,1053,880,0.0,19,1.1952326901248582,0
0.0,29921,564,716,0.0,11,0.7866108786610879,0
0.0,781,772,185,0.0,15,4.150537634408602,0
0.0,2131,222,162,0.0,12,1.361963190184049,0
0.0,25739,188,180,0.0,19,1.0386740331491713,0
0.0,1315,372,1032,0.0,9,0.3601161665053243,0
0.0,21,17,26,0.0,13,0.6296296296296297,0
0.0,10866,238,147,0.0,3,1.6081081081081081,0
0.0,242,87,241,0.0,11,0.359504132231405,0
0.0,1901,138,424,0.0,6,0.3247058823529412,0
0.0,42562,2734,997,0.0,9,2.7394789579158316,0
0.0,2826,108,106,0.0,3,1.0093457943925233,0
0.0,341,6146,68,0.0,12,89.07246376811594,0
0.0,16666,879,779,0.0,21,1.126923076923077,0
0.0,24134,295,224,0.0,9,1.3111111111111111,0
0.0,103,102,60,0.0,15,1.6721311475409837,0
0.0,2321,147,85,0.0,1,1.7093023255813953,0
0.0,5244,422,359,0.0,11,1.1722222222222223,0
0.0,22746,3656,1110,0.0,18,3.2907290729072907,0
0.0,6227,553,754,0.0,7,0.7324503311258278,0
0.0,3449,259,147,0.0,9,1.75,0
0.0,23581,2219,2196,0.0,4,1.0100136549840693,0
0.0,1790,237,330,0.0,13,0.716012084592145,0
0.0,1243,128,345,0.0,15,0.3699421965317919,0
0.0,2906,466,1997,0.0,14,0.23323323323323322,0
0.0,97,2,11,0.0,18,0.16666666666666666,0
0.0,560,139,278,0.0,12,0.4982078853046595,0
0.0,7553,1944,2147,0.0,18,0.9050279329608939,0
0.0,5095,189,178,0.0,15,1.0558659217877095,0
0.0,9979,416,469,0.0,10,0.8851063829787233,0
0.0,17460,1723,750,0.0,4,2.2942743009320905,0
0.0,9067,66,94,0.0,9,0.6947368421052632,0
0.0,19672,944,338,0.0,4,2.784660766961652,0
0.0,4539,236,504,0.0,6,0.46732673267326735,0
0.0,77978,3943,451,0.0,15,8.723451327433628,0
0.0,1080,131,519,0.0,20,0.2519230769230769,0
0.0,294,15,85,0.0,5,0.1744186046511628,0
0.0,6384,192,392,0.0,7,0.48854961832061067,0
0.0,8684,376,233,0.0,5,1.606837606837607,0
0.0,2725,667,1666,0.0,10,0.40011997600479904,0
0.0,44987,218,62,0.0,4,3.4603174603174605,0
0.0,19446,1334,1188,0.0,17,1.1219512195121952,0
0.0,6122,77,134,0.0,6,0.5703703703703704,0
0.0,13353,273,468,0.0,11,0.582089552238806,0
0.0,1314,369,1223,0.0,4,0.3014705882352941,0
0.0,2321,318,486,0.0,12,0.6529774127310062,0
0.0,19159,352,986,0.0,8,0.3566362715298885,0
0.0,31154,276,365,0.0,15,0.7540983606557377,0
0.0,25277,4794,525,0.0,13,9.114068441064639,0
0.0,177,3,32,0.0,8,0.09090909090909091,0
0.0,3594,2567,1336,0.0,11,1.919970082273747,0
0.0,15218,266,282,0.0,17,0.9399293286219081,0
0.0,1811,416,139,0.0,9,2.9714285714285715,0
0.0,861,70,142,0.0,8,0.48951048951048953,0
0.0,181,5,49,0.0,11,0.1,0
0.0,7983,1325,2000,0.0,12,0.6621689155422289,0
0.0,973,49,191,0.0,15,0.2552083333333333,0
0.0,20563,275,236,0.0,17,1.160337552742616,0
0.0,29203,413,359,0.0,7,1.1472222222222221,0
0.0,15921,213,212,0.0,12,1.0,0
0.0,7997,286,199,0.0,17,1.43,0
0.0,23564,567,478,0.0,7,1.1837160751565763,0
0.0,553,65,218,0.0,13,0.2968036529680365,0
0.0,11318,273,110,0.0,4,2.4594594594594597,0
0.0,9374,169,188,0.0,6,0.8941798941798942,0
0.0,2448,318,506,0.0,7,0.6272189349112426,0
0.0,3505,1454,1998,0.0,7,0.7273636818409205,0
0.0,31954,3963,3639,0.0,21,1.0887362637362636,0
0.0,22275,588,561,0.0,9,1.0462633451957295,0
0.0,17049,1007,578,0.0,5,1.7392055267702937,0
0.0,4996,407,416,0.0,12,0.9760191846522782,0
0.0,18819,792,678,0.0,11,1.1664212076583211,0
0.0,19548,2441,103,0.0,11,23.471153846153847,0
0.0,3014,307,218,0.0,11,1.4018264840182648,0
0.0,7849,742,462,0.0,15,1.6025917926565876,0
0.0,5571,546,423,0.0,10,1.2877358490566038,0
0.0,3565,104,136,0.0,9,0.7591240875912408,0
0.0,9842,1248,2001,0.0,8,0.6233766233766234,0
0.0,98,124,100,0.0,15,1.2277227722772277,0
0.0,72530,2075,489,0.0,14,4.23469387755102,0
0.0,4287,312,628,0.0,6,0.4960254372019078,0
0.0,404,139,172,0.0,12,0.8034682080924855,0
0.0,9505,1519,462,0.0,15,3.2807775377969763,0
0.0,6623,384,131,0.0,6,2.909090909090909,0
0.0,7040,40,309,0.0,6,0.12903225806451613,0
0.0,18570,367,632,0.0,18,0.5797788309636651,0
0.0,16599,1112,2000,0.0,17,0.5557221389305347,0
0.0,5081,749,779,0.0,10,0.9602564102564103,0
0.0,28957,572,561,0.0,12,1.0177935943060499,0
0.0,23606,475,68,0.0,13,6.884057971014493,0
0.0,34973,2712,2235,0.0,6,1.2128801431127012,0
0.0,1266,183,188,0.0,44,0.9682539682539683,0
0.0,1335,246,164,0.0,15,1.490909090909091,0
0.0,25831,743,628,0.0,2,1.1812400635930047,0
0.0,6212,552,737,0.0,8,0.7479674796747967,0
0.0,25780,3759,1568,0.0,12,2.395793499043977,0
0.0,32039,10307,31,0.0,3,322.09375,0
0.0,1184,305,318,0.0,11,0.9561128526645768,0
0.0,2393,284,118,0.0,13,2.3865546218487395,0
0.0,12064,1400,422,0.0,11,3.309692671394799,0
0.0,51977,647,631,0.0,15,1.0237341772151898,0
0.0,3796,82,88,0.0,9,0.9213483146067416,0
0.0,24130,2245,65,0.0,3,34.015151515151516,0
0.0,42079,6692,4497,0.0,11,1.4877723432636727,0
0.0,11490,182,345,0.0,12,0.5260115606936416,0
0.0,1426,143,145,0.0,10,0.9794520547945206,0
0.0,9898,109,111,0.0,9,0.9732142857142857,0
0.0,1091,269,328,0.0,3,0.817629179331307,0
0.0,19804,409,236,0.0,15,1.7257383966244726,0
0.0,1505,66,108,0.0,18,0.6055045871559633,0
0.0,18306,339,124,0.0,16,2.712,0
0.0,23163,403,235,0.0,6,1.7076271186440677,0
0.0,1329,45,56,0.0,17,0.7894736842105263,0
0.0,3856,242,233,0.0,3,1.0341880341880343,0
0.0,3754,136,262,0.0,13,0.5171102661596958,0
0.0,2413,293,157,0.0,16,1.8544303797468353,0
0.0,65064,859,142,0.0,4,6.006993006993007,0
0.0,85215,639,38,0.0,5,16.384615384615383,0
0.0,1055,308,1006,0.0,14,0.3058589870903674,0
0.0,19452,2340,302,0.0,1,7.7227722772277225,0
0.0,114232,10241,482,0.0,1,21.202898550724637,0
0.0,15003,477,301,0.0,6,1.5794701986754967,0
0.0,26645,1618,1502,0.0,8,1.076513639387891,0
0.0,1217,170,271,0.0,13,0.625,0
0.0,19013,1166,801,0.0,6,1.453865336658354,0
0.0,49542,1388,1233,0.0,13,1.1247974068071314,0
0.0,116,42,173,0.0,13,0.2413793103448276,0
0.0,7141,180,327,0.0,15,0.5487804878048781,0
0.0,32096,3837,952,0.0,5,4.026232948583421,0
0.0,22496,821,552,0.0,3,1.484629294755877,0
0.0,7200,262,567,0.0,9,0.4612676056338028,0
0.0,28275,1068,1883,0.0,13,0.5668789808917197,0
0.0,22878,1164,1906,0.0,1,0.6103828002097536,0
0.0,12413,960,513,0.0,3,1.867704280155642,0
0.0,166,24,22,1.0,1,1.0434782608695652,0
1.0,159,20,267,0.0,15,0.07462686567164178,0
0.0,29,12,34,0.0,12,0.34285714285714286,0
0.0,626,41,87,0.0,19,0.4659090909090909,0
0.0,1982,78,209,0.0,5,0.37142857142857144,0
0.0,7850,446,388,0.0,5,1.1465295629820051,0
0.0,72495,4745,2404,0.0,14,1.972972972972973,0
0.0,3243,1044,1036,0.0,16,1.0067502410800386,0
0.0,39039,1364,1015,0.0,13,1.3425196850393701,0
0.0,28788,1218,336,0.0,14,3.6142433234421363,0
0.0,2883,15,14,0.0,4,1.0,0
0.0,18216,537,475,0.0,7,1.1281512605042017,0
0.0,3492,78,102,0.0,9,0.7572815533980582,0
0.0,48369,680,611,0.0,8,1.1111111111111112,0
0.0,10549,146,519,0.0,15,0.28076923076923077,0
0.0,4218,107,152,0.0,5,0.6993464052287581,0
0.0,8134,600,88,0.0,7,6.741573033707865,0
0.0,1557,159,381,0.0,6,0.4162303664921466,0
0.0,71086,2910,158,0.0,8,18.30188679245283,0
0.0,5814,458,241,0.0,2,1.8925619834710743,0
0.0,133,35,118,0.0,8,0.29411764705882354,0
0.0,25566,1295,88,0.0,11,14.55056179775281,0
0.0,6492,532,759,0.0,15,0.7,0
0.0,8902,447,197,0.0,5,2.257575757575758,0
0.0,98934,390,374,1.0,10,1.04,0
0.0,13352,295,1216,0.0,12,0.24239934264585045,0
0.0,84194,17806,16707,0.0,15,1.0657170217859708,0
0.0,10436,4217,4200,0.0,6,1.0038086169959533,0
0.0,21113,715,563,0.0,6,1.2677304964539007,0
0.0,751,76,85,0.0,8,0.8837209302325582,0
0.0,57416,1347,891,0.0,4,1.5100896860986548,0
0.0,1989,103,97,1.0,13,1.0510204081632653,0
0.0,1478,88,207,0.0,12,0.4230769230769231,0
0.0,5340,1243,777,0.0,10,1.5976863753213368,0
0.0,74003,8588,6724,0.0,18,1.2770260223048326,0
0.0,61237,481,504,0.0,8,0.9524752475247524,0
0.0,774,124,176,0.0,19,0.7005649717514124,0
0.0,3014,1284,878,0.0,20,1.4607508532423208,0
0.0,2147,125,70,0.0,12,1.7605633802816902,0
0.0,19160,2717,2095,0.0,9,1.2962786259541985,0
0.0,9899,324,196,0.0,14,1.6446700507614214,0
0.0,3048,185,83,0.0,6,2.2023809523809526,0
0.0,106335,720,530,0.0,27,1.3559322033898304,0
0.0,119211,1636,1212,0.0,17,1.348722176422094,0
0.0,1834,71,542,0.0,11,0.13075506445672191,0
0.0,7072,123,221,0.0,7,0.5540540540540541,0
0.0,36586,1133,856,0.0,20,1.322053675612602,0
0.0,13575,561,458,0.0,8,1.2222222222222223,0
0.0,539,51,165,0.0,17,0.3072289156626506,0
0.0,12987,273,116,0.0,4,2.3333333333333335,0
0.0,19934,482,479,0.0,11,1.0041666666666667,0
0.0,30048,620,387,0.0,7,1.597938144329897,0
0.0,1637,26,203,0.0,13,0.12745098039215685,0
0.0,18542,822,314,0.0,6,2.6095238095238096,0
0.0,11655,182,107,0.0,16,1.6851851851851851,0
0.0,5290,371,539,0.0,9,0.687037037037037,0
0.0,15649,222,255,0.0,8,0.8671875,0
0.0,20172,2227,2104,0.0,8,1.057957244655582,0
0.0,2509,465,235,0.0,11,1.9703389830508475,0
0.0,6804,931,1385,0.0,7,0.6717171717171717,0
0.0,6365,75,142,0.0,18,0.5244755244755245,0
0.0,1491,12,145,0.0,4,0.0821917808219178,0
0.0,595,75,63,0.0,7,1.171875,0
0.0,224,17,115,0.0,7,0.14655172413793102,0
0.0,4652,232,174,0.0,4,1.3257142857142856,0
0.0,2216,40,53,0.0,6,0.7407407407407407,0
0.0,4616,690,907,0.0,12,0.7599118942731278,0
0.0,14197,266,687,0.0,15,0.3866279069767442,0
0.0,15488,1022,271,0.0,4,3.7573529411764706,0
0.0,5348,361,195,0.0,2,1.8418367346938775,0
0.0,6309,224,181,0.0,8,1.2307692307692308,0
0.0,13837,204,467,0.0,3,0.4358974358974359,0
0.0,36513,2166,1627,0.0,17,1.3304668304668306,0
0.0,4448,226,296,1.0,3,0.7609427609427609,0
0.0,4857,258,308,0.0,8,0.8349514563106796,0
0.0,8922,26510,581,0.0,14,45.549828178694156,0
0.0,718,299,166,0.0,15,1.7904191616766467,0
0.0,8381,255,254,0.0,4,1.0,0
0.0,22317,491,226,0.0,6,2.1629955947136565,0
0.0,166628,1781,1858,0.0,13,0.958041958041958,0
0.0,19287,722,529,0.0,11,1.3622641509433961,0
0.0,11374,583,420,0.0,3,1.3847980997624703,0
0.0,128929,437,304,0.0,17,1.4327868852459016,0
0.0,8582,447,426,0.0,9,1.0468384074941453,0
0.0,5991,128,115,0.0,8,1.103448275862069,0
0.0,5852,561,1433,0.0,12,0.3912133891213389,0
0.0,26443,3218,1943,0.0,5,1.6553497942386832,0
0.0,7411,118,58,0.0,6,2.0,0
0.0,1087,212,219,0.0,11,0.9636363636363636,0
0.0,5301,289,1368,0.0,13,0.21110299488677867,0
0.0,33605,653,303,0.0,3,2.148026315789474,0
0.0,558,151,434,0.0,6,0.3471264367816092,0
0.0,62597,10273,98,0.0,5,103.76767676767676,0
0.0,400,13,68,0.0,3,0.18840579710144928,0
0.0,315,94,597,0.0,10,0.15719063545150502,0
0.0,4099,5378,1238,0.0,19,4.340597255851493,0
0.0,199,18,136,0.0,7,0.13138686131386862,0
0.0,2609,41,263,0.0,7,0.1553030303030303,0
0.0,20997,498,109,0.0,12,4.527272727272727,0
0.0,29,19,255,0.0,7,0.07421875,1
0.0,1408,208,866,0.0,14,0.23990772779700115,1
0.0,39,59,962,0.0,13,0.0612668743509865,1
0.0,59,7,49,0.0,20,0.14,1
0.0,987,60,521,0.0,12,0.11494252873563218,1
0.0,286,141,1075,0.0,19,0.13104089219330856,1
0.0,45,16,342,0.0,20,0.04664723032069971,1
0.0,72,14,287,0.0,16,0.04861111111111111,1
0.0,1,0,122,0.0,16,0.0,1
0.0,24,4,588,0.0,12,0.006791171477079796,1
0.0,0,4,228,0.0,13,0.017467248908296942,1
0.0,557,171,1398,0.0,13,0.1222301644031451,1
0.0,383,9,564,0.0,9,0.01592920353982301,1
0.0,30,91,527,0.0,7,0.17234848484848486,1
0.0,20,17,361,0.0,8,0.04696132596685083,1
0.0,307,583,836,0.0,16,0.6965352449223416,1
0.0,96,13,466,0.0,14,0.027837259100642397,1
0.0,215,63,901,0.0,5,0.06984478935698447,1
0.0,0,6,599,0.0,19,0.01,1
0.0,441,18,1009,0.0,11,0.01782178217821782,1
0.0,78,130,484,0.0,10,0.26804123711340205,1
0.0,0,9,595,0.0,4,0.015100671140939598,1
0.0,221,271,1199,0.0,11,0.22583333333333333,1
